Rooms,Type,Price,Year,Distance,Landsize,CouncilArea,Yearly Incidents Recorded
2,u,815000.0,2016,4.6,0.0,Boroondara City Council,6023.0
3,u,1975000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,445000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,663000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,657500.0,2016,4.6,728.0,Boroondara City Council,6023.0
4,h,5050000.0,2016,4.6,905.0,Boroondara City Council,6023.0
1,u,445000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,750000.0,2016,4.6,747.0,Boroondara City Council,6023.0
3,h,1180000.0,2016,4.6,218.0,Boroondara City Council,6023.0
2,u,470000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,485000.0,2016,4.6,0.0,Boroondara City Council,6023.0
1,u,290000.0,2016,4.6,1568.0,Boroondara City Council,6023.0
4,h,1800000.0,2016,4.6,601.0,Boroondara City Council,6023.0
2,u,805000.0,2016,4.6,0.0,Boroondara City Council,6023.0
3,h,1855000.0,2016,4.6,304.0,Boroondara City Council,6023.0
3,h,1377000.0,2016,4.6,314.0,Boroondara City Council,6023.0
2,u,665000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,751000.0,2016,4.6,711.0,Boroondara City Council,6023.0
3,h,1551000.0,2016,4.6,199.0,Boroondara City Council,6023.0
1,u,415000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,743000.0,2016,4.6,0.0,Boroondara City Council,6023.0
1,u,420000.0,2016,4.6,,Boroondara City Council,6023.0
2,h,1535000.0,2017,4.6,243.0,Boroondara City Council,6793.0
2,u,612500.0,2017,4.6,859.0,Boroondara City Council,6793.0
3,h,2410000.0,2017,4.6,249.0,Boroondara City Council,6793.0
2,u,690000.0,2017,4.6,82.0,Boroondara City Council,6793.0
3,u,1410000.0,2017,4.6,,Boroondara City Council,6793.0
2,u,695000.0,2016,4.6,3194.0,Boroondara City Council,6023.0
2,u,715000.0,2016,4.6,0.0,Boroondara City Council,6023.0
3,h,2375000.0,2016,4.6,472.0,Boroondara City Council,6023.0
2,u,530000.0,2016,4.6,,Boroondara City Council,6023.0
2,u,752000.0,2016,4.6,,Boroondara City Council,6023.0
3,h,1980000.0,2016,4.6,151.0,Boroondara City Council,6023.0
2,t,1055000.0,2016,4.6,191.0,Boroondara City Council,6023.0
4,h,1976000.0,2016,4.6,410.0,Boroondara City Council,6023.0
1,u,382000.0,2016,4.6,0.0,Boroondara City Council,6023.0
1,u,275000.0,2016,4.6,,Boroondara City Council,6023.0
1,u,499000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,495000.0,2016,4.6,0.0,Boroondara City Council,6023.0
5,h,3750000.0,2016,4.6,827.0,Boroondara City Council,6023.0
3,h,1400000.0,2016,4.6,164.0,Boroondara City Council,6023.0
1,u,370000.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,627500.0,2016,4.6,0.0,Boroondara City Council,6023.0
2,u,710000.0,2016,4.6,0.0,Boroondara City Council,6023.0
1,u,485000.0,2016,4.6,0.0,Boroondara City Council,6023.0
1,u,310000.0,2016,4.6,0.0,Boroondara City Council,6023.0
3,h,3120000.0,2016,4.6,677.0,Boroondara City Council,6023.0
1,u,393000.0,2016,4.6,,Boroondara City Council,6023.0
2,u,450000.0,2016,4.6,0.0,Boroondara City Council,6023.0
3,h,2160000.0,2016,4.6,387.0,Boroondara City Council,6023.0
2,h,815000.0,2016,10.5,589.0,Banyule City Council,7061.0
3,h,720000.0,2017,10.5,505.0,Banyule City Council,7391.0
4,h,1370000.0,2017,10.5,481.0,Banyule City Council,7391.0
2,h,757000.0,2017,10.5,275.0,Banyule City Council,7391.0
3,h,740600.0,2016,10.5,337.0,Banyule City Council,7061.0
3,h,580000.0,2016,10.5,577.0,Banyule City Council,7061.0
2,t,565000.0,2016,10.5,201.0,Banyule City Council,7061.0
5,h,1587500.0,2016,10.5,599.0,Banyule City Council,7061.0
3,h,495000.0,2016,10.5,,Banyule City Council,7061.0
3,h,660000.0,2016,10.5,,Banyule City Council,7061.0
4,h,758500.0,2016,10.5,510.0,Banyule City Council,7061.0
3,h,994000.0,2016,10.5,807.0,Banyule City Council,7061.0
3,h,725000.0,2016,10.5,665.0,Banyule City Council,7061.0
2,h,725000.0,2016,10.5,577.0,Banyule City Council,7061.0
3,h,743000.0,2016,10.5,673.0,Banyule City Council,7061.0
3,h,785000.0,2016,10.5,592.0,Banyule City Council,7061.0
3,t,620000.0,2016,10.5,215.0,Banyule City Council,7061.0
2,h,700000.0,2016,10.5,608.0,Banyule City Council,7061.0
3,t,706750.0,2017,10.5,250.0,Banyule City Council,7391.0
2,h,785000.0,2017,10.5,,Banyule City Council,7391.0
2,h,584000.0,2016,10.5,428.0,Banyule City Council,7061.0
3,h,909000.0,2016,10.5,585.0,Banyule City Council,7061.0
4,h,1086000.0,2016,10.5,724.0,Banyule City Council,7061.0
2,h,680000.0,2016,10.5,605.0,Banyule City Council,7061.0
2,u,440000.0,2016,10.5,281.0,Banyule City Council,7061.0
2,h,650000.0,2016,10.5,620.0,Banyule City Council,7061.0
5,h,890000.0,2016,10.5,596.0,Banyule City Council,7061.0
3,h,650000.0,2016,10.5,582.0,Banyule City Council,7061.0
3,h,659500.0,2016,10.5,608.0,Banyule City Council,7061.0
4,h,890000.0,2017,10.5,,Banyule City Council,7391.0
3,h,755000.0,2017,10.5,,Banyule City Council,7391.0
2,h,780000.0,2017,10.5,,Banyule City Council,7391.0
3,h,725000.0,2016,10.5,580.0,Banyule City Council,7061.0
2,u,605000.0,2016,10.5,166.0,Banyule City Council,7061.0
8,h,770000.0,2016,10.5,638.0,Banyule City Council,7061.0
3,h,950000.0,2016,10.5,800.0,Banyule City Council,7061.0
4,h,856000.0,2016,10.5,722.0,Banyule City Council,7061.0
3,h,600000.0,2016,10.5,251.0,Banyule City Council,7061.0
2,u,450000.0,2016,10.5,0.0,Banyule City Council,7061.0
3,t,620000.0,2016,10.5,,Banyule City Council,7061.0
2,h,675000.0,2016,10.5,,Banyule City Council,7061.0
2,h,1060000.0,2017,10.5,837.0,Banyule City Council,7391.0
3,h,850000.0,2017,10.5,590.0,Banyule City Council,7391.0
2,u,570000.0,2017,10.5,,Banyule City Council,7391.0
2,h,510000.0,2017,10.5,244.0,Banyule City Council,7391.0
3,h,1100000.0,2017,10.5,613.0,Banyule City Council,7391.0
3,h,915000.0,2017,10.5,748.0,Banyule City Council,7391.0
2,u,400000.0,2016,10.5,127.0,Banyule City Council,7061.0
2,h,526000.0,2016,10.5,310.0,Banyule City Council,7061.0
2,h,570000.0,2016,10.5,428.0,Banyule City Council,7061.0
3,h,550000.0,2016,10.5,420.0,Banyule City Council,7061.0
2,h,510000.0,2016,10.5,174.0,Banyule City Council,7061.0
2,h,590000.0,2016,10.5,586.0,Banyule City Council,7061.0
2,h,920000.0,2016,10.5,932.0,Banyule City Council,7061.0
2,h,460000.0,2016,10.5,508.0,Banyule City Council,7061.0
3,h,662500.0,2016,10.5,552.0,Banyule City Council,7061.0
4,h,1000500.0,2016,10.5,592.0,Banyule City Council,7061.0
3,h,631000.0,2016,10.5,596.0,Banyule City Council,7061.0
5,h,765000.0,2016,9.4,415.0,Banyule City Council,7061.0
3,h,691000.0,2016,9.4,624.0,Banyule City Council,7061.0
3,h,560000.0,2016,9.4,523.0,Banyule City Council,7061.0
2,h,735000.0,2016,9.4,602.0,Banyule City Council,7061.0
3,u,535600.0,2017,9.4,,Banyule City Council,7391.0
3,h,830000.0,2017,9.4,643.0,Banyule City Council,7391.0
2,u,470000.0,2017,9.4,,Banyule City Council,7391.0
3,h,330000.0,2016,9.4,468.0,Banyule City Council,7061.0
1,h,405000.0,2016,9.4,374.0,Banyule City Council,7061.0
2,t,370000.0,2016,9.4,100.0,Banyule City Council,7061.0
3,h,532000.0,2016,9.4,390.0,Banyule City Council,7061.0
3,h,740000.0,2016,9.4,627.0,Banyule City Council,7061.0
2,h,686000.0,2016,9.4,650.0,Banyule City Council,7061.0
2,h,501500.0,2016,9.4,538.0,Banyule City Council,7061.0
3,h,525500.0,2016,9.4,605.0,Banyule City Council,7061.0
3,h,525000.0,2016,9.4,192.0,Banyule City Council,7061.0
3,h,710000.0,2016,9.4,594.0,Banyule City Council,7061.0
3,h,808000.0,2017,9.4,649.0,Banyule City Council,7391.0
3,h,652000.0,2017,9.4,589.0,Banyule City Council,7391.0
2,h,515500.0,2016,9.4,331.0,Banyule City Council,7061.0
3,h,800000.0,2016,9.4,633.0,Banyule City Council,7061.0
3,h,675000.0,2016,9.4,,Banyule City Council,7061.0
2,h,450000.0,2016,9.4,418.0,Banyule City Council,7061.0
3,h,605000.0,2016,9.4,0.0,Banyule City Council,7061.0
2,h,620000.0,2016,9.4,668.0,Banyule City Council,7061.0
2,h,497500.0,2016,9.4,708.0,Banyule City Council,7061.0
2,u,360000.0,2016,9.4,89.0,Banyule City Council,7061.0
2,h,440500.0,2016,9.4,368.0,Banyule City Council,7061.0
4,h,758000.0,2016,9.4,632.0,Banyule City Council,7061.0
3,h,690500.0,2016,9.4,605.0,Banyule City Council,7061.0
2,h,752000.0,2017,9.4,627.0,Banyule City Council,7391.0
2,h,777000.0,2017,9.4,649.0,Banyule City Council,7391.0
2,h,680000.0,2017,9.4,591.0,Banyule City Council,7391.0
3,h,480000.0,2016,9.4,338.0,Banyule City Council,7061.0
4,h,715000.0,2016,9.4,521.0,Banyule City Council,7061.0
2,h,520000.0,2016,9.4,594.0,Banyule City Council,7061.0
3,h,646250.0,2016,9.4,616.0,Banyule City Council,7061.0
3,h,1375000.0,2016,9.4,368.0,Banyule City Council,7061.0
3,h,687000.0,2016,9.4,,Banyule City Council,7061.0
3,h,722000.0,2017,9.4,593.0,Banyule City Council,7391.0
2,h,790000.0,2017,9.4,,Banyule City Council,7391.0
2,h,715000.0,2017,9.4,609.0,Banyule City Council,7391.0
1,h,636000.0,2016,9.4,588.0,Banyule City Council,7061.0
2,h,590000.0,2016,9.4,586.0,Banyule City Council,7061.0
4,h,820000.0,2016,9.4,608.0,Banyule City Council,7061.0
2,h,725000.0,2016,9.4,632.0,Banyule City Council,7061.0
2,h,705000.0,2016,9.4,583.0,Banyule City Council,7061.0
3,h,710000.0,2016,9.4,1.0,Banyule City Council,7061.0
2,h,415000.0,2016,9.4,422.0,Banyule City Council,7061.0
3,h,392000.0,2016,9.4,372.0,Banyule City Council,7061.0
3,h,961000.0,2016,9.4,1179.0,Banyule City Council,7061.0
4,t,755000.0,2016,9.4,,Banyule City Council,7061.0
3,h,507000.0,2016,9.4,536.0,Banyule City Council,7061.0
3,h,465000.0,2016,9.4,413.0,Banyule City Council,7061.0
3,h,675000.0,2016,9.4,665.0,Banyule City Council,7061.0
2,h,1550000.0,2016,13.0,732.0,Monash City Council,7634.0
2,u,516000.0,2016,13.0,0.0,Monash City Council,7634.0
3,h,1490000.0,2016,13.0,,Monash City Council,7634.0
3,h,1340000.0,2016,13.0,705.0,Monash City Council,7634.0
3,u,855000.0,2017,13.0,0.0,Monash City Council,8739.0
3,h,1316000.0,2016,13.0,715.0,Monash City Council,7634.0
3,t,828000.0,2016,13.0,206.0,Monash City Council,7634.0
3,h,1055000.0,2016,13.0,562.0,Monash City Council,7634.0
2,u,623000.0,2016,13.0,101.0,Monash City Council,7634.0
4,h,2120000.0,2016,13.0,847.0,Monash City Council,7634.0
4,h,1745000.0,2016,13.0,547.0,Monash City Council,7634.0
4,h,1700000.0,2016,13.0,545.0,Monash City Council,7634.0
2,u,420000.0,2016,13.0,0.0,Monash City Council,7634.0
2,u,375500.0,2016,13.0,0.0,Monash City Council,7634.0
3,h,1350000.0,2016,13.0,698.0,Monash City Council,7634.0
4,h,900000.0,2016,13.0,369.0,Monash City Council,7634.0
2,h,1262000.0,2016,13.0,546.0,Monash City Council,7634.0
3,h,880000.0,2016,13.0,,Monash City Council,7634.0
4,h,1337000.0,2016,13.0,696.0,Monash City Council,7634.0
2,u,455000.0,2016,13.0,0.0,Monash City Council,7634.0
3,u,905000.0,2016,13.0,,Monash City Council,7634.0
2,u,400000.0,2016,13.0,100.0,Monash City Council,7634.0
2,u,648000.0,2016,13.0,0.0,Monash City Council,7634.0
4,h,1455000.0,2016,13.0,,Monash City Council,7634.0
3,h,1210000.0,2016,13.0,730.0,Monash City Council,7634.0
3,h,1345000.0,2017,13.0,,Monash City Council,8739.0
4,h,1167500.0,2016,13.0,678.0,Monash City Council,7634.0
3,t,900000.0,2016,13.0,360.0,Monash City Council,7634.0
4,h,1322000.0,2016,13.0,738.0,Monash City Council,7634.0
2,h,677500.0,2016,13.0,575.0,Monash City Council,7634.0
2,u,480000.0,2016,7.9,0.0,Banyule City Council,7061.0
2,u,430000.0,2016,7.9,0.0,Banyule City Council,7061.0
1,u,460000.0,2016,7.9,75.0,Banyule City Council,7061.0
4,h,1601000.0,2016,7.9,610.0,Banyule City Council,7061.0
4,h,1450000.0,2017,7.9,,Banyule City Council,7391.0
4,h,2265000.0,2017,7.9,925.0,Banyule City Council,7391.0
3,h,1680000.0,2017,7.9,665.0,Banyule City Council,7391.0
2,t,790000.0,2017,7.9,,Banyule City Council,7391.0
2,u,440000.0,2017,7.9,0.0,Banyule City Council,7391.0
4,h,2350000.0,2017,7.9,638.0,Banyule City Council,7391.0
3,t,962000.0,2017,7.9,108.0,Banyule City Council,7391.0
3,h,981000.0,2016,7.9,626.0,Banyule City Council,7061.0
4,h,2400000.0,2016,7.9,1252.0,Banyule City Council,7061.0
3,t,890000.0,2016,7.9,249.0,Banyule City Council,7061.0
2,u,581000.0,2016,7.9,,Banyule City Council,7061.0
2,u,490000.0,2016,7.9,0.0,Banyule City Council,7061.0
2,u,739000.0,2016,7.9,648.0,Banyule City Council,7061.0
3,h,1340000.0,2016,7.9,571.0,Banyule City Council,7061.0
3,h,785000.0,2016,7.9,399.0,Banyule City Council,7061.0
3,h,1155000.0,2016,7.9,537.0,Banyule City Council,7061.0
4,h,1300000.0,2016,7.9,586.0,Banyule City Council,7061.0
2,h,1020000.0,2016,7.9,557.0,Banyule City Council,7061.0
3,h,1796000.0,2016,7.9,614.0,Banyule City Council,7061.0
2,h,790000.0,2016,7.9,221.0,Banyule City Council,7061.0
3,h,1465000.0,2016,7.9,630.0,Banyule City Council,7061.0
3,t,855000.0,2016,7.9,0.0,Banyule City Council,7061.0
2,u,705000.0,2016,7.9,94.0,Banyule City Council,7061.0
2,u,504000.0,2016,7.9,0.0,Banyule City Council,7061.0
1,u,413000.0,2016,7.9,845.0,Banyule City Council,7061.0
3,t,1010000.0,2016,7.9,314.0,Banyule City Council,7061.0
3,h,1220000.0,2017,7.9,687.0,Banyule City Council,7391.0
3,h,1605000.0,2016,7.9,608.0,Banyule City Council,7061.0
2,u,587000.0,2016,7.9,721.0,Banyule City Council,7061.0
5,h,2550000.0,2016,7.9,,Banyule City Council,7061.0
2,u,475000.0,2016,7.9,0.0,Banyule City Council,7061.0
3,h,650000.0,2016,7.9,,Banyule City Council,7061.0
4,h,1278000.0,2016,7.9,,Banyule City Council,7061.0
3,h,1075000.0,2016,7.9,677.0,Banyule City Council,7061.0
2,u,465000.0,2016,7.9,795.0,Banyule City Council,7061.0
2,t,610000.0,2016,7.9,277.0,Banyule City Council,7061.0
2,u,690000.0,2016,7.9,103.0,Banyule City Council,7061.0
3,h,1535000.0,2016,7.9,691.0,Banyule City Council,7061.0
4,h,1470000.0,2016,7.9,694.0,Banyule City Council,7061.0
3,h,1486000.0,2016,7.9,645.0,Banyule City Council,7061.0
1,u,420000.0,2016,7.9,55.0,Banyule City Council,7061.0
3,t,750000.0,2016,7.9,110.0,Banyule City Council,7061.0
2,u,460000.0,2016,7.9,0.0,Banyule City Council,7061.0
4,h,1615000.0,2016,7.9,758.0,Banyule City Council,7061.0
5,h,1730000.0,2016,7.9,689.0,Banyule City Council,7061.0
2,t,779000.0,2016,7.9,152.0,Banyule City Council,7061.0
3,h,1850000.0,2017,7.9,684.0,Banyule City Council,7391.0
4,h,1950000.0,2017,7.9,,Banyule City Council,7391.0
2,h,1910000.0,2017,7.9,760.0,Banyule City Council,7391.0
5,h,2600000.0,2016,7.9,1006.0,Banyule City Council,7061.0
2,u,500000.0,2016,7.9,71.0,Banyule City Council,7061.0
3,h,950000.0,2016,7.9,290.0,Banyule City Council,7061.0
2,u,450000.0,2016,7.9,0.0,Banyule City Council,7061.0
3,h,1102000.0,2016,7.9,597.0,Banyule City Council,7061.0
3,h,1275000.0,2016,7.9,834.0,Banyule City Council,7061.0
3,h,1065000.0,2016,7.9,596.0,Banyule City Council,7061.0
2,t,785000.0,2016,7.9,124.0,Banyule City Council,7061.0
3,h,1223500.0,2016,7.9,721.0,Banyule City Council,7061.0
2,u,845000.0,2016,7.9,147.0,Banyule City Council,7061.0
4,h,1720000.0,2016,7.9,631.0,Banyule City Council,7061.0
3,h,1225000.0,2016,7.9,572.0,Banyule City Council,7061.0
2,u,630000.0,2016,7.9,199.0,Banyule City Council,7061.0
4,h,1460000.0,2016,7.9,605.0,Banyule City Council,7061.0
1,u,421000.0,2016,7.9,0.0,Banyule City Council,7061.0
4,h,2090000.0,2017,7.9,608.0,Banyule City Council,7391.0
3,h,1029000.0,2017,7.9,,Banyule City Council,7391.0
4,h,1758000.0,2017,7.9,650.0,Banyule City Council,7391.0
3,t,700000.0,2016,7.9,189.0,Banyule City Council,7061.0
5,h,1420000.0,2016,7.9,455.0,Banyule City Council,7061.0
3,h,875000.0,2016,7.9,,Banyule City Council,7061.0
3,t,550000.0,2016,7.9,139.0,Banyule City Council,7061.0
4,h,2595000.0,2016,7.9,719.0,Banyule City Council,7061.0
3,h,1060000.0,2016,7.9,,Banyule City Council,7061.0
2,t,710000.0,2016,7.9,134.0,Banyule City Council,7061.0
3,u,650000.0,2016,7.9,0.0,Banyule City Council,7061.0
2,u,662000.0,2016,7.9,,Banyule City Council,7061.0
1,u,385000.0,2016,7.9,0.0,Banyule City Council,7061.0
4,h,740000.0,2016,15.0,558.0,Brimbank City Council,14659.0
4,h,431000.0,2016,15.0,,Brimbank City Council,14659.0
4,h,500000.0,2016,15.0,579.0,Brimbank City Council,14659.0
3,h,365000.0,2016,15.0,543.0,Brimbank City Council,14659.0
3,h,400000.0,2016,15.0,,Brimbank City Council,14659.0
4,h,570000.0,2016,15.0,558.0,Brimbank City Council,14659.0
3,t,465500.0,2016,15.0,,Brimbank City Council,14659.0
3,h,515000.0,2016,15.0,597.0,Brimbank City Council,14659.0
4,h,1095000.0,2016,15.0,654.0,Brimbank City Council,14659.0
3,h,582000.0,2016,15.0,530.0,Brimbank City Council,14659.0
3,h,545000.0,2016,15.0,570.0,Brimbank City Council,14659.0
3,h,461000.0,2016,15.0,534.0,Brimbank City Council,14659.0
4,h,751000.0,2016,15.0,649.0,Brimbank City Council,14659.0
4,h,500000.0,2016,15.0,574.0,Brimbank City Council,14659.0
4,h,560000.0,2016,15.0,612.0,Brimbank City Council,14659.0
3,h,320000.0,2016,15.0,119.0,Brimbank City Council,14659.0
3,h,450000.0,2016,15.0,548.0,Brimbank City Council,14659.0
3,h,703000.0,2016,12.8,683.0,Brimbank City Council,14659.0
3,h,680000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,650000.0,2016,12.8,538.0,Brimbank City Council,14659.0
3,t,770000.0,2016,12.8,331.0,Brimbank City Council,14659.0
3,t,480000.0,2016,12.8,184.0,Brimbank City Council,14659.0
3,h,590000.0,2016,12.8,610.0,Brimbank City Council,14659.0
4,h,900000.0,2016,12.8,289.0,Brimbank City Council,14659.0
3,h,935000.0,2017,12.8,662.0,Brimbank City Council,14744.0
3,h,700000.0,2017,12.8,288.0,Brimbank City Council,14744.0
3,h,746000.0,2017,12.8,,Brimbank City Council,14744.0
3,h,675000.0,2017,12.8,549.0,Brimbank City Council,14744.0
4,h,816000.0,2017,12.8,540.0,Brimbank City Council,14744.0
4,h,1100000.0,2016,12.8,,Brimbank City Council,14659.0
4,h,845000.0,2016,12.8,622.0,Brimbank City Council,14659.0
3,h,725000.0,2016,12.8,657.0,Brimbank City Council,14659.0
3,t,590000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,772000.0,2016,12.8,672.0,Brimbank City Council,14659.0
3,h,650000.0,2016,12.8,3977.0,Brimbank City Council,14659.0
3,h,757000.0,2016,12.8,532.0,Brimbank City Council,14659.0
4,t,870000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,690000.0,2016,12.8,568.0,Brimbank City Council,14659.0
3,t,785000.0,2016,12.8,610.0,Brimbank City Council,14659.0
3,h,583000.0,2016,12.8,412.0,Brimbank City Council,14659.0
4,h,920000.0,2016,12.8,603.0,Brimbank City Council,14659.0
3,h,880000.0,2016,12.8,584.0,Brimbank City Council,14659.0
3,u,580000.0,2016,12.8,112.0,Brimbank City Council,14659.0
4,t,886000.0,2016,12.8,322.0,Brimbank City Council,14659.0
4,h,970000.0,2016,12.8,659.0,Brimbank City Council,14659.0
4,h,920000.0,2016,12.8,745.0,Brimbank City Council,14659.0
3,h,625000.0,2016,12.8,539.0,Brimbank City Council,14659.0
3,h,825000.0,2016,12.8,318.0,Brimbank City Council,14659.0
3,h,695000.0,2017,12.8,564.0,Brimbank City Council,14744.0
3,h,915000.0,2017,12.8,610.0,Brimbank City Council,14744.0
3,h,976000.0,2016,12.8,605.0,Brimbank City Council,14659.0
2,t,520000.0,2016,12.8,54.0,Brimbank City Council,14659.0
4,h,1420000.0,2016,12.8,613.0,Brimbank City Council,14659.0
3,h,900000.0,2016,12.8,713.0,Brimbank City Council,14659.0
2,u,470000.0,2016,12.8,218.0,Brimbank City Council,14659.0
4,h,760000.0,2016,12.8,,Brimbank City Council,14659.0
5,h,1100000.0,2016,12.8,781.0,Brimbank City Council,14659.0
3,u,470000.0,2016,12.8,254.0,Brimbank City Council,14659.0
2,h,380000.0,2016,12.8,116.0,Brimbank City Council,14659.0
3,u,560000.0,2016,12.8,352.0,Brimbank City Council,14659.0
4,h,1010000.0,2016,12.8,776.0,Brimbank City Council,14659.0
3,h,740000.0,2016,12.8,684.0,Brimbank City Council,14659.0
3,t,570000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,630000.0,2016,12.8,221.0,Brimbank City Council,14659.0
3,h,780000.0,2016,12.8,,Brimbank City Council,14659.0
5,h,762000.0,2016,12.8,,Brimbank City Council,14659.0
4,h,835000.0,2016,12.8,708.0,Brimbank City Council,14659.0
3,t,705000.0,2016,12.8,440.0,Brimbank City Council,14659.0
3,h,891000.0,2016,12.8,,Brimbank City Council,14659.0
3,t,680000.0,2017,12.8,224.0,Brimbank City Council,14744.0
4,h,871000.0,2016,12.8,570.0,Brimbank City Council,14659.0
5,h,765000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,700000.0,2016,12.8,,Brimbank City Council,14659.0
5,h,808000.0,2016,12.8,561.0,Brimbank City Council,14659.0
3,h,891000.0,2016,12.8,292.0,Brimbank City Council,14659.0
3,h,585000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,785000.0,2016,12.8,606.0,Brimbank City Council,14659.0
3,h,695000.0,2016,12.8,716.0,Brimbank City Council,14659.0
4,t,807000.0,2016,12.8,319.0,Brimbank City Council,14659.0
2,u,502000.0,2016,12.8,0.0,Brimbank City Council,14659.0
4,h,770000.0,2016,12.8,546.0,Brimbank City Council,14659.0
5,h,700000.0,2016,12.8,629.0,Brimbank City Council,14659.0
3,h,570000.0,2016,12.8,542.0,Brimbank City Council,14659.0
3,u,711000.0,2016,12.8,,Brimbank City Council,14659.0
4,h,830000.0,2016,12.8,686.0,Brimbank City Council,14659.0
3,h,600000.0,2016,12.8,565.0,Brimbank City Council,14659.0
3,h,825000.0,2016,12.8,630.0,Brimbank City Council,14659.0
4,h,680000.0,2016,12.8,545.0,Brimbank City Council,14659.0
4,h,810000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,720000.0,2016,12.8,639.0,Brimbank City Council,14659.0
4,h,735000.0,2016,12.8,547.0,Brimbank City Council,14659.0
3,h,875000.0,2016,12.8,928.0,Brimbank City Council,14659.0
3,h,601200.0,2016,12.8,554.0,Brimbank City Council,14659.0
4,h,760000.0,2016,12.8,,Brimbank City Council,14659.0
3,h,695000.0,2016,12.8,0.0,Brimbank City Council,14659.0
3,h,680000.0,2016,12.8,558.0,Brimbank City Council,14659.0
3,t,660000.0,2016,12.8,265.0,Brimbank City Council,14659.0
3,h,650000.0,2016,12.8,176.0,Brimbank City Council,14659.0
3,h,900000.0,2016,12.8,600.0,Brimbank City Council,14659.0
3,h,823000.0,2016,12.8,538.0,Brimbank City Council,14659.0
