,Rooms,Type,Price,Year,Distance,Car,CouncilArea,Propertycount,Yearly Incidents Recorded
3595,2,u,610000.0,2017,5.6,1.0,Boroondara,10331.0,6793
3596,3,h,1490000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3597,2,u,588000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3598,3,u,882000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3599,2,u,831000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3600,4,h,2130000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3601,2,u,650000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3602,2,u,599000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3603,2,u,820000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3604,4,h,2200000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3605,4,h,3550000.0,2016,5.6,4.0,Boroondara,10331.0,6023
3606,2,h,1326000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3607,2,u,610000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3608,4,h,1950000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3609,3,h,1875000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3610,5,h,2850000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3611,4,h,2550000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3612,3,h,1878000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3613,4,h,1910000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3614,3,h,1410000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3615,2,u,515000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3616,3,h,2310000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3617,2,h,890000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3618,3,h,1668000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3619,4,h,2315000.0,2017,5.6,0.0,Boroondara,10331.0,6793
3620,3,t,800000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3621,2,h,1950000.0,2016,5.6,4.0,Boroondara,10331.0,6023
3622,5,h,4850000.0,2016,5.6,4.0,Boroondara,10331.0,6023
3623,3,h,2770000.0,2016,5.6,4.0,Boroondara,10331.0,6023
3624,6,h,6500000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3625,2,u,580000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3626,2,u,525000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3627,3,h,1905000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3628,2,u,478000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3629,2,u,672000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3630,4,h,2286000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3631,3,h,1575000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3632,2,u,590000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3633,2,u,765000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3634,2,h,1507000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3635,3,h,972500.0,2016,5.6,2.0,Boroondara,10331.0,6023
3636,2,t,672000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3637,4,h,2350000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3638,4,h,1312000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3639,2,u,890000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3640,4,h,2117000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3641,2,h,1331000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3642,4,h,1800000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3643,4,h,2513000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3644,3,h,1476000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3645,4,h,2590000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3646,4,h,2625000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3647,4,h,2265000.0,2017,5.6,1.0,Boroondara,10331.0,6793
3648,5,h,1975000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3649,4,h,2075000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3650,5,h,2550000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3651,4,h,2240000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3652,2,h,1275000.0,2016,5.6,0.0,Boroondara,10331.0,6023
3653,3,t,1330000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3654,3,u,720000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3655,3,h,1450000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3656,3,h,3650000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3657,2,u,551000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3658,4,h,2800000.0,2016,5.6,0.0,Boroondara,10331.0,6023
3659,2,u,557000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3660,3,h,1410000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3661,4,t,1000000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3662,4,h,2450000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3663,4,h,2460000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3664,4,h,2850000.0,2017,5.6,4.0,Boroondara,10331.0,6793
3665,5,h,2425000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3666,2,u,610000.0,2017,5.6,1.0,Boroondara,10331.0,6793
3667,3,u,955000.0,2017,5.6,2.0,Boroondara,10331.0,6793
3668,2,t,707500.0,2016,5.6,1.0,Boroondara,10331.0,6023
3669,3,h,1410000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3670,3,t,732000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3671,2,h,2875000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3672,3,h,1565000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3673,2,u,480000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3674,4,h,1725000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3675,2,u,730000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3676,3,h,1500000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3677,4,h,1750000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3678,3,u,1100000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3679,3,h,1290000.0,2016,5.6,0.0,Boroondara,10331.0,6023
3680,3,h,1440000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3681,4,h,2560000.0,2016,5.6,4.0,Boroondara,10331.0,6023
3682,5,h,2600000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3683,4,h,2245000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3684,5,h,3280000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3685,3,t,730000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3686,4,h,4005000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3687,3,h,1211000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3688,2,u,891000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3689,3,u,620000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3690,4,h,2600000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3691,5,h,2800000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3692,3,h,1420000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3693,3,h,1800000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3694,3,h,3065000.0,2016,5.6,3.0,Boroondara,10331.0,6023
3695,1,u,395000.0,2016,5.6,1.0,Boroondara,10331.0,6023
3696,4,h,2250000.0,2016,5.6,2.0,Boroondara,10331.0,6023
3697,4,h,2490000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3698,2,u,620000.0,2016,7.5,1.0,Boroondara,2671.0,6023
3699,3,h,1750000.0,2017,7.5,3.0,Boroondara,2671.0,6793
3700,5,h,1950000.0,2016,7.5,3.0,Boroondara,2671.0,6023
3701,2,u,605000.0,2016,7.5,1.0,Boroondara,2671.0,6023
3702,3,h,1920000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3703,4,h,1610000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3704,5,h,1850000.0,2016,7.5,4.0,Boroondara,2671.0,6023
3705,3,h,1615000.0,2016,7.5,1.0,Boroondara,2671.0,6023
3706,4,h,1830000.0,2016,7.5,3.0,Boroondara,2671.0,6023
3707,3,h,1300000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3708,3,h,1880000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3709,4,h,2081000.0,2016,7.5,3.0,Boroondara,2671.0,6023
3710,4,h,1315000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3711,3,h,1750000.0,2016,7.5,4.0,Boroondara,2671.0,6023
3712,5,h,3028000.0,2017,7.5,4.0,Boroondara,2671.0,6793
3713,5,h,2100000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3714,2,u,1110000.0,2016,7.5,1.0,Boroondara,2671.0,6023
3715,4,h,2175000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3716,6,h,1300000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3717,3,h,1350000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3718,3,t,1963000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3719,4,h,1315000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3720,3,t,1620000.0,2017,7.5,2.0,Boroondara,2671.0,6793
3721,3,h,1770000.0,2016,7.5,1.0,Boroondara,2671.0,6023
3722,3,t,1260000.0,2016,7.5,2.0,Boroondara,2671.0,6023
3723,2,h,1290000.0,2016,6.2,2.0,Stonnington,394.0,7852
3724,3,h,670000.0,2016,9.2,3.0,Maribyrnong,3873.0,6992
3725,3,t,615000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3726,3,h,715000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3727,4,h,826000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3728,2,u,275000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3729,2,h,711000.0,2016,9.2,0.0,Maribyrnong,3873.0,6992
3730,3,t,640000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3731,3,h,1200000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3732,2,h,927000.0,2016,9.2,4.0,Maribyrnong,3873.0,6992
3733,3,t,695000.0,2017,9.2,1.0,Maribyrnong,3873.0,7189
3734,3,h,880000.0,2017,9.2,1.0,Maribyrnong,3873.0,7189
3735,2,u,485000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3736,3,h,490000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3737,3,h,725000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3738,3,h,676500.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3739,2,h,502000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3740,3,h,721000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3741,4,h,1048000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3742,3,u,520000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3743,2,h,1000000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3744,3,h,580000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3745,3,h,840000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3746,2,u,335000.0,2017,9.2,1.0,Maribyrnong,3873.0,7189
3747,3,h,893000.0,2016,9.2,3.0,Maribyrnong,3873.0,6992
3748,3,h,832000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3749,2,h,646000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3750,3,h,673000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3751,3,t,728000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3752,2,t,600000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3753,3,h,695000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3754,3,h,935000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3755,2,u,349000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3756,3,t,555000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3757,3,h,815000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3758,3,h,915000.0,2016,9.2,3.0,Maribyrnong,3873.0,6992
3759,2,u,352500.0,2017,9.2,1.0,Maribyrnong,3873.0,7189
3760,2,h,600000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3761,4,h,690000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3762,5,h,1350000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3763,3,h,930000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3764,2,t,510000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3765,3,h,725500.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3766,3,h,746000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3767,3,h,750000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3768,2,u,360000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3769,4,h,765000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3770,4,h,1060000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3771,3,h,740000.0,2017,9.2,2.0,Maribyrnong,3873.0,7189
3772,2,h,770000.0,2017,9.2,1.0,Maribyrnong,3873.0,7189
3773,3,h,490000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3774,3,t,657000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3775,2,h,830000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3776,4,h,675000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3777,3,h,865000.0,2016,9.2,3.0,Maribyrnong,3873.0,6992
3778,2,t,600000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3779,4,h,773000.0,2016,9.2,2.0,Maribyrnong,3873.0,6992
3780,3,h,905000.0,2016,9.2,1.0,Maribyrnong,3873.0,6992
3781,2,u,570500.0,2017,7.4,2.0,Stonnington,4675.0,8842
3782,2,u,1350000.0,2017,7.4,2.0,Stonnington,4675.0,8842
3783,3,h,2050000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3784,4,h,2300000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3785,4,h,3460000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3786,4,h,2400000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3787,2,u,569000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3788,3,h,2025000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3789,3,h,1950000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3790,3,h,1895000.0,2016,7.4,0.0,Stonnington,4675.0,7852
3791,2,u,635000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3792,2,u,611000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3793,2,h,1611000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3794,4,h,3800000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3795,3,t,1390000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3796,2,h,780000.0,2016,7.4,0.0,Stonnington,4675.0,7852
3797,4,h,4700000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3798,3,h,2415000.0,2016,7.4,3.0,Stonnington,4675.0,7852
3799,2,u,566000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3800,3,h,1437000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3801,2,t,500000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3802,2,u,1155000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3803,3,h,3010000.0,2017,7.4,4.0,Stonnington,4675.0,8842
3804,2,u,650000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3805,5,h,3400000.0,2016,7.4,4.0,Stonnington,4675.0,7852
3806,3,h,2355000.0,2016,7.4,4.0,Stonnington,4675.0,7852
3807,5,h,4240000.0,2016,7.4,3.0,Stonnington,4675.0,7852
3808,3,u,927000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3809,2,h,1326000.0,2016,7.4,0.0,Stonnington,4675.0,7852
3810,4,h,4525000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3811,2,u,660000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3812,4,h,1617000.0,2016,7.4,0.0,Stonnington,4675.0,7852
3813,4,h,1965000.0,2017,7.4,1.0,Stonnington,4675.0,8842
3814,3,h,2325000.0,2017,7.4,2.0,Stonnington,4675.0,8842
3815,4,h,3470000.0,2017,7.4,2.0,Stonnington,4675.0,8842
3816,2,u,740000.0,2017,7.4,1.0,Stonnington,4675.0,8842
3817,5,h,2325000.0,2017,7.4,2.0,Stonnington,4675.0,8842
3818,3,h,1970000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3819,1,u,405000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3820,2,h,1475000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3821,2,u,640000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3822,2,u,700000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3823,3,u,1000000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3824,2,u,584000.0,2016,7.4,1.0,Stonnington,4675.0,7852
3825,1,u,420000.0,2016,7.4,3.0,Stonnington,4675.0,7852
3826,3,h,2300000.0,2016,7.4,2.0,Stonnington,4675.0,7852
3827,3,h,1490000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3828,3,h,1210000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3829,4,h,1300000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3830,4,h,1675000.0,2016,11.2,4.0,Stonnington,8801.0,7852
3831,3,u,980000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3832,4,h,2400000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3833,4,h,2355000.0,2016,11.2,3.0,Stonnington,8801.0,7852
3834,2,h,1036000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3835,4,h,1301000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3836,3,h,2273000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3837,5,h,2350000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3838,4,h,1215000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3839,2,u,447000.0,2017,11.2,1.0,Stonnington,8801.0,8842
3840,4,h,2200000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3841,4,h,2200000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3842,2,u,790000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3843,4,h,2250000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3844,4,h,1185000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3845,3,h,1837000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3846,3,h,1105000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3847,3,t,1253000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3848,3,h,1505000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3849,3,h,1500000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3850,4,h,1400000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3851,2,u,720000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3852,3,h,2210000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3853,3,t,940000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3854,5,h,1810000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3855,3,t,922000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3856,5,h,4802500.0,2016,11.2,4.0,Stonnington,8801.0,7852
3857,1,u,350000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3858,3,h,1555000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3859,4,h,2123000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3860,4,h,2800000.0,2016,11.2,3.0,Stonnington,8801.0,7852
3861,3,h,2305000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3862,4,h,1700000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3863,5,h,2500000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3864,2,u,370000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3865,2,h,1150000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3866,5,h,1600000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3867,4,h,2001000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3868,3,h,1915000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3869,4,h,1690000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3870,3,t,1135000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3871,4,t,1240000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3872,3,t,1120000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3873,3,h,1625000.0,2017,11.2,1.0,Stonnington,8801.0,8842
3874,3,h,1500000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3875,2,h,1400000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3876,3,u,707500.0,2016,11.2,1.0,Stonnington,8801.0,7852
3877,2,u,835000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3878,3,h,1870000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3879,4,h,1580000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3880,2,u,820000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3881,2,u,480000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3882,2,h,1420000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3883,3,t,1370000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3884,3,h,1680000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3885,4,h,2960000.0,2016,11.2,4.0,Stonnington,8801.0,7852
3886,4,h,2110000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3887,3,h,1300000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3888,3,h,1750000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3889,1,u,300000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3890,3,h,1100000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3891,1,u,373000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3892,3,h,1230000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3893,2,u,536000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3894,2,h,2412000.0,2017,11.2,4.0,Stonnington,8801.0,8842
3895,4,t,2560000.0,2017,11.2,2.0,Stonnington,8801.0,8842
3896,3,h,960000.0,2017,11.2,1.0,Stonnington,8801.0,8842
3897,1,u,315000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3898,3,h,1297000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3899,3,t,1015000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3900,2,u,523000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3901,3,h,1335000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3902,3,h,1055000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3903,2,u,425000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3904,3,h,1670000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3905,4,h,1350000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3906,3,h,1650000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3907,4,h,1550000.0,2016,11.2,4.0,Stonnington,8801.0,7852
3908,3,h,950000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3909,3,h,1782500.0,2016,11.2,2.0,Stonnington,8801.0,7852
3910,4,h,2490000.0,2016,11.2,2.0,Stonnington,8801.0,7852
3911,2,t,500000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3912,2,t,650000.0,2016,11.2,1.0,Stonnington,8801.0,7852
3913,3,h,870000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3914,2,u,635000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3915,3,h,975000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3916,3,t,560000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3917,3,t,560000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3918,2,t,355000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3919,3,t,550000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3920,2,u,420000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3921,2,h,399000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3922,4,h,940000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3923,3,h,1105000.0,2016,8.7,4.0,Maribyrnong,4918.0,6992
3924,3,t,730000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3925,2,u,425000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3926,3,u,662500.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3927,3,h,986500.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3928,2,t,410000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3929,5,h,930000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3930,3,h,920000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3931,3,h,1320000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3932,5,h,1150000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3933,3,h,680000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3934,5,h,990000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3935,2,u,330000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3936,3,t,1011000.0,2017,8.7,2.0,Maribyrnong,4918.0,7189
3937,3,h,847000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3938,2,u,400000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3939,4,h,1100000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3940,3,h,1072000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3941,2,t,479000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3942,2,t,470000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3943,2,t,510000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3944,3,t,865000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3945,2,u,488000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3946,4,h,940000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3947,2,t,570000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3948,2,h,335000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3949,4,h,1900000.0,2016,8.7,8.0,Maribyrnong,4918.0,6992
3950,2,t,429000.0,2017,8.7,1.0,Maribyrnong,4918.0,7189
3951,2,u,495000.0,2017,8.7,2.0,Maribyrnong,4918.0,7189
3952,3,t,820000.0,2017,8.7,2.0,Maribyrnong,4918.0,7189
3953,3,h,456000.0,2017,8.7,2.0,Maribyrnong,4918.0,7189
3954,2,u,566000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3955,2,t,408000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3956,4,h,1040000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3957,2,u,470000.0,2016,8.7,1.0,Maribyrnong,4918.0,6992
3958,3,h,1460000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
3959,3,h,780000.0,2016,8.7,2.0,Maribyrnong,4918.0,6992
