,Distance,Car,Rooms,Propertycount,Yearly Incidents Recorded
2748,8.8,2.0,4,14577.0,11612
2749,8.8,2.0,3,14577.0,11612
2750,8.8,2.0,4,14577.0,11612
2751,11.2,1.0,3,21650.0,11612
2752,11.2,1.0,2,21650.0,11612
2753,11.2,2.0,3,21650.0,11612
2754,11.2,1.0,2,21650.0,11612
2755,11.2,1.0,3,21650.0,11612
2756,11.2,1.0,2,21650.0,11612
2757,11.2,1.0,3,21650.0,11612
2758,11.2,2.0,3,21650.0,11612
2759,11.2,1.0,2,21650.0,12872
2760,11.2,2.0,3,21650.0,12872
2761,11.2,4.0,3,21650.0,12872
2762,11.2,1.0,2,21650.0,11612
2763,11.2,5.0,3,21650.0,11612
2764,11.2,2.0,3,21650.0,11612
2765,11.2,3.0,3,21650.0,11612
2766,11.2,1.0,2,21650.0,11612
2767,11.2,1.0,2,21650.0,11612
2768,11.2,1.0,3,21650.0,11612
2769,11.2,1.0,1,21650.0,11612
2770,11.2,1.0,3,21650.0,11612
2771,11.2,1.0,2,21650.0,11612
2772,11.2,2.0,4,21650.0,11612
2773,11.2,3.0,3,21650.0,11612
2774,11.2,3.0,4,21650.0,11612
2775,11.2,1.0,2,21650.0,11612
2776,11.2,1.0,4,21650.0,11612
2777,11.2,2.0,3,21650.0,11612
2778,11.2,1.0,2,21650.0,11612
2779,11.2,1.0,3,21650.0,11612
2780,11.2,1.0,3,21650.0,11612
2781,11.2,2.0,2,21650.0,11612
2782,11.2,3.0,3,21650.0,11612
2783,11.2,1.0,2,21650.0,11612
2784,11.2,1.0,3,21650.0,11612
2785,11.2,3.0,3,21650.0,11612
2786,11.2,1.0,3,21650.0,11612
2787,11.2,1.0,2,21650.0,11612
2788,11.2,1.0,2,21650.0,11612
2789,11.2,2.0,3,21650.0,11612
2790,11.2,2.0,2,21650.0,12872
2791,11.2,1.0,2,21650.0,12872
2792,11.2,2.0,3,21650.0,12872
2793,11.2,1.0,3,21650.0,11612
2794,11.2,1.0,2,21650.0,11612
2795,11.2,2.0,1,21650.0,11612
2796,11.2,4.0,4,21650.0,11612
2797,11.2,1.0,2,21650.0,11612
2798,11.2,1.0,3,21650.0,11612
2799,11.2,1.0,2,21650.0,11612
2800,11.2,1.0,2,21650.0,11612
2801,11.2,2.0,3,21650.0,11612
2802,11.2,1.0,3,21650.0,11612
2803,11.2,1.0,2,21650.0,11612
2804,11.2,1.0,3,21650.0,11612
2805,11.2,1.0,2,21650.0,11612
2806,11.2,2.0,2,21650.0,11612
2807,11.2,1.0,2,21650.0,11612
2808,11.2,1.0,2,21650.0,11612
2809,11.2,4.0,3,21650.0,11612
2810,11.2,1.0,2,21650.0,11612
2811,11.2,1.0,4,21650.0,11612
2812,11.2,1.0,2,21650.0,11612
2813,11.2,2.0,3,21650.0,11612
2814,11.2,3.0,3,21650.0,11612
2815,11.2,1.0,2,21650.0,11612
2816,11.2,1.0,3,21650.0,11612
2817,11.2,1.0,3,21650.0,11612
2818,11.2,2.0,4,21650.0,11612
2819,11.2,2.0,3,21650.0,11612
2820,11.2,1.0,3,21650.0,11612
2821,11.2,2.0,3,21650.0,12872
2822,11.2,2.0,3,21650.0,12872
2823,11.2,1.0,2,21650.0,12872
2824,11.2,1.0,3,21650.0,11612
2825,11.2,1.0,2,21650.0,11612
2826,11.2,2.0,3,21650.0,11612
2827,11.2,1.0,3,21650.0,11612
2828,11.2,2.0,3,21650.0,11612
2829,11.2,2.0,4,21650.0,11612
2830,11.2,2.0,3,21650.0,11612
2831,11.2,1.0,2,21650.0,11612
2832,11.2,2.0,3,21650.0,11612
2833,11.2,2.0,3,21650.0,11612
2834,11.2,1.0,3,21650.0,11612
2835,11.2,1.0,2,21650.0,11612
2836,11.2,1.0,3,21650.0,11612
2837,11.2,1.0,2,21650.0,11612
2838,11.2,1.0,2,21650.0,11612
2839,11.2,2.0,3,21650.0,11612
2840,11.2,1.0,2,21650.0,11612
2841,11.2,1.0,1,21650.0,11612
2842,11.2,1.0,1,21650.0,11612
2843,11.2,1.0,2,21650.0,11612
2844,11.2,1.0,1,21650.0,12872
2845,11.2,1.0,2,21650.0,12872
2846,11.2,2.0,3,21650.0,12872
2847,11.2,1.0,2,21650.0,11612
2848,11.2,2.0,2,21650.0,11612
2849,11.2,3.0,4,21650.0,11612
2850,11.2,2.0,3,21650.0,11612
2851,11.2,2.0,3,21650.0,11612
2852,11.2,2.0,3,21650.0,11612
2853,11.2,2.0,3,21650.0,11612
2854,11.2,1.0,2,21650.0,11612
2855,11.2,1.0,2,21650.0,11612
2856,11.2,1.0,3,21650.0,11612
2857,11.2,4.0,3,21650.0,11612
2858,11.2,2.0,3,21650.0,11612
2859,11.2,2.0,4,21650.0,11612
2860,11.2,2.0,4,21650.0,11612
2861,11.2,6.0,3,21650.0,11612
2862,11.2,2.0,5,21650.0,11612
2863,11.2,2.0,2,21650.0,11612
2864,11.2,2.0,4,21650.0,11612
2865,11.2,1.0,2,21650.0,11612
2866,2.6,1.0,2,14949.0,10211
2867,2.6,0.0,3,14949.0,10211
2868,2.6,2.0,2,14949.0,10211
2869,2.6,1.0,2,14949.0,10211
2870,2.6,1.0,1,14949.0,10211
2871,2.6,1.0,1,14949.0,11076
2872,2.6,3.0,5,14949.0,11076
2873,2.6,1.0,2,14949.0,11076
2874,2.6,1.0,2,14949.0,11076
2875,2.6,1.0,2,14949.0,11076
2876,2.6,1.0,2,14949.0,11076
2877,2.6,1.0,3,14949.0,10211
2878,2.6,1.0,2,14949.0,10211
2879,2.6,2.0,2,14949.0,10211
2880,2.6,2.0,4,14949.0,10211
2881,2.6,1.0,2,14949.0,10211
2882,2.6,2.0,3,14949.0,10211
2883,2.6,1.0,1,14949.0,10211
2884,2.6,1.0,1,14949.0,10211
2885,2.6,0.0,3,14949.0,10211
2886,2.6,0.0,3,14949.0,10211
2887,2.6,1.0,1,14949.0,10211
2888,2.6,1.0,1,14949.0,10211
2889,2.6,2.0,3,14949.0,10211
2890,2.6,0.0,3,14949.0,10211
2891,2.6,0.0,4,14949.0,10211
2892,2.6,1.0,2,14949.0,10211
2893,2.6,1.0,1,14949.0,10211
2894,2.6,2.0,2,14949.0,10211
2895,2.6,1.0,2,14949.0,10211
2896,2.6,1.0,2,14949.0,10211
2897,2.6,2.0,2,14949.0,10211
2898,2.6,1.0,1,14949.0,10211
2899,2.6,1.0,1,14949.0,10211
2900,2.6,0.0,2,14949.0,10211
2901,2.6,1.0,3,14949.0,10211
2902,2.6,1.0,2,14949.0,10211
2903,2.6,0.0,2,14949.0,10211
2904,2.6,1.0,2,14949.0,10211
2905,2.6,0.0,3,14949.0,10211
2906,2.6,1.0,2,14949.0,11076
2907,2.6,0.0,3,14949.0,10211
2908,2.6,2.0,2,14949.0,10211
2909,2.6,2.0,3,14949.0,10211
2910,2.6,1.0,2,14949.0,10211
2911,2.6,1.0,2,14949.0,10211
2912,2.6,1.0,3,14949.0,10211
2913,2.6,1.0,2,14949.0,10211
2914,2.6,2.0,3,14949.0,10211
2915,2.6,1.0,3,14949.0,10211
2916,2.6,2.0,2,14949.0,10211
2917,2.6,0.0,3,14949.0,10211
2918,2.6,1.0,1,14949.0,10211
2919,2.6,1.0,1,14949.0,10211
2920,2.6,1.0,2,14949.0,10211
2921,2.6,1.0,2,14949.0,10211
2922,2.6,0.0,2,14949.0,10211
2923,2.6,0.0,2,14949.0,10211
2924,2.6,1.0,2,14949.0,10211
2925,2.6,2.0,3,14949.0,10211
2926,2.6,1.0,3,14949.0,10211
2927,2.6,1.0,4,14949.0,10211
2928,2.6,1.0,2,14949.0,10211
2929,2.6,1.0,3,14949.0,10211
2930,2.6,3.0,3,14949.0,10211
2931,2.6,1.0,3,14949.0,10211
2932,2.6,2.0,2,14949.0,10211
2933,2.6,1.0,4,14949.0,10211
2934,2.6,1.0,3,14949.0,11076
2935,2.6,0.0,4,14949.0,11076
2936,2.6,1.0,3,14949.0,11076
2937,2.6,1.0,3,14949.0,10211
2938,2.6,1.0,3,14949.0,10211
2939,2.6,1.0,2,14949.0,10211
2940,2.6,1.0,3,14949.0,10211
2941,2.6,1.0,2,14949.0,10211
2942,2.6,1.0,2,14949.0,10211
2943,2.6,1.0,2,14949.0,10211
2944,2.6,0.0,4,14949.0,10211
2945,2.6,1.0,2,14949.0,10211
2946,2.6,2.0,2,14949.0,10211
2947,2.6,1.0,4,14949.0,10211
2948,2.6,1.0,1,14949.0,10211
2949,2.6,1.0,3,14949.0,10211
2950,2.6,1.0,3,14949.0,10211
2951,2.6,1.0,3,14949.0,10211
2952,2.6,2.0,3,14949.0,10211
2953,2.6,1.0,3,14949.0,10211
2954,2.6,0.0,4,14949.0,10211
2955,2.6,2.0,3,14949.0,10211
2956,2.6,2.0,3,14949.0,10211
2957,2.6,1.0,2,14949.0,11076
2958,2.6,1.0,3,14949.0,11076
2959,2.6,2.0,3,14949.0,11076
2960,2.6,1.0,3,14949.0,10211
2961,2.6,1.0,3,14949.0,10211
2962,2.6,1.0,1,14949.0,10211
2963,2.6,1.0,2,14949.0,10211
2964,2.6,2.0,3,14949.0,10211
2965,2.6,2.0,2,14949.0,10211
2966,2.6,1.0,1,14949.0,10211
2967,2.6,0.0,2,14949.0,10211
2968,2.6,0.0,4,14949.0,10211
2969,2.6,1.0,3,14949.0,10211
2970,2.6,0.0,2,14949.0,10211
2971,2.6,1.0,2,14949.0,10211
2972,2.6,1.0,2,14949.0,10211
2973,2.6,2.0,4,14949.0,10211
2974,2.6,0.0,2,14949.0,10211
2975,2.6,2.0,3,14949.0,10211
2976,11.4,1.0,5,3540.0,7061
2977,11.4,2.0,4,3540.0,7061
2978,11.4,1.0,3,3540.0,7061
2979,11.4,2.0,3,3540.0,7061
2980,11.4,1.0,2,3540.0,7061
2981,11.4,0.0,3,3540.0,7061
2982,11.4,2.0,3,3540.0,7391
2983,11.4,2.0,4,3540.0,7061
2984,11.4,2.0,4,3540.0,7061
2985,11.4,2.0,4,3540.0,7061
2986,11.4,1.0,2,3540.0,7061
2987,11.4,1.0,3,3540.0,7061
2988,11.4,2.0,3,3540.0,7061
2989,11.4,4.0,4,3540.0,7061
2990,11.4,1.0,3,3540.0,7061
2991,11.4,1.0,3,3540.0,7391
2992,11.4,1.0,3,3540.0,7061
2993,11.4,1.0,2,3540.0,7061
2994,11.4,1.0,3,3540.0,7061
2995,11.4,2.0,3,3540.0,7061
2996,6.6,1.0,3,2417.0,6992
2997,6.6,0.0,3,2417.0,6992
2998,6.6,2.0,3,2417.0,6992
2999,6.6,2.0,2,2417.0,6992
3000,6.6,2.0,3,2417.0,6992
3001,6.6,1.0,3,2417.0,6992
3002,6.6,2.0,3,2417.0,6992
3003,6.6,1.0,4,2417.0,6992
3004,6.6,0.0,3,2417.0,6992
3005,6.6,1.0,2,2417.0,6992
3006,6.6,0.0,3,2417.0,6992
3007,6.6,2.0,3,2417.0,6992
3008,6.6,2.0,3,2417.0,6992
3009,6.6,0.0,3,2417.0,6992
3010,6.6,1.0,3,2417.0,6992
3011,6.6,2.0,3,2417.0,6992
3012,6.6,1.0,2,2417.0,6992
3013,6.6,0.0,3,2417.0,7189
3014,6.6,1.0,5,2417.0,7189
3015,6.6,0.0,2,2417.0,6992
3016,6.6,3.0,4,2417.0,6992
3017,6.6,1.0,2,2417.0,6992
3018,6.6,1.0,4,2417.0,6992
3019,6.6,1.0,2,2417.0,6992
3020,6.6,0.0,3,2417.0,7189
3021,6.6,1.0,4,2417.0,6992
3022,6.6,0.0,2,2417.0,6992
3023,2.1,1.0,2,5943.0,9669
3024,2.1,1.0,3,5943.0,9669
3025,2.1,0.0,4,5943.0,9669
3026,2.1,0.0,3,5943.0,10310
3027,2.1,0.0,3,5943.0,10310
3028,2.1,1.0,3,5943.0,9669
3029,2.1,0.0,4,5943.0,9669
3030,2.1,0.0,3,5943.0,9669
3031,2.1,1.0,2,5943.0,9669
3032,2.1,1.0,2,5943.0,9669
3033,2.1,0.0,3,5943.0,9669
3034,2.1,1.0,4,5943.0,9669
3035,2.1,0.0,2,5943.0,10310
3036,2.1,0.0,3,5943.0,9669
3037,2.1,1.0,3,5943.0,9669
3038,2.1,1.0,2,5943.0,9669
3039,2.1,2.0,2,5943.0,9669
3040,2.1,1.0,3,5943.0,9669
3041,2.1,0.0,3,5943.0,9669
3042,2.1,1.0,2,5943.0,10310
3043,2.1,2.0,3,5943.0,9669
3044,2.1,1.0,2,5943.0,9669
3045,2.1,1.0,3,5943.0,9669
3046,2.1,2.0,4,5943.0,9669
3047,2.1,2.0,3,5943.0,9669
3048,2.1,2.0,3,5943.0,9669
3049,2.1,0.0,3,5943.0,9669
3050,3.3,1.0,2,14887.0,25184
3051,3.3,2.0,2,14887.0,25184
3052,3.3,2.0,3,14887.0,25184
3053,3.3,1.0,2,14887.0,27509
3054,3.3,2.0,2,14887.0,27509
3055,3.3,0.0,2,14887.0,27509
3056,3.3,1.0,2,14887.0,25184
3057,3.3,1.0,2,14887.0,25184
3058,3.3,1.0,3,14887.0,25184
3059,3.3,1.0,2,14887.0,25184
3060,3.3,1.0,1,14887.0,25184
3061,3.3,1.0,3,14887.0,25184
3062,3.3,1.0,2,14887.0,25184
3063,3.3,1.0,2,14887.0,25184
3064,3.3,0.0,2,14887.0,25184
3065,3.3,1.0,1,14887.0,25184
3066,3.3,2.0,2,14887.0,25184
3067,3.3,1.0,2,14887.0,25184
3068,3.3,1.0,1,14887.0,25184
3069,3.3,0.0,4,14887.0,25184
3070,3.3,1.0,1,14887.0,25184
3071,3.3,1.0,3,14887.0,25184
3072,3.3,1.0,1,14887.0,25184
3073,3.3,1.0,2,14887.0,25184
3074,3.3,1.0,1,14887.0,25184
3075,3.3,1.0,1,14887.0,25184
3076,3.3,1.0,2,14887.0,25184
3077,3.3,2.0,3,14887.0,25184
3078,3.3,2.0,3,14887.0,25184
3079,3.3,1.0,2,14887.0,25184
3080,3.3,2.0,2,14887.0,25184
3081,3.3,2.0,4,14887.0,27509
3082,3.3,0.0,1,14887.0,27509
3083,3.3,1.0,1,14887.0,25184
3084,3.3,1.0,3,14887.0,25184
3085,3.3,1.0,1,14887.0,25184
3086,3.3,1.0,1,14887.0,25184
3087,3.3,1.0,3,14887.0,25184
3088,3.3,1.0,3,14887.0,25184
3089,3.3,0.0,3,14887.0,25184
3090,3.3,0.0,1,14887.0,25184
3091,3.3,1.0,2,14887.0,25184
3092,3.3,1.0,2,14887.0,25184
3093,3.3,1.0,1,14887.0,25184
3094,3.3,0.0,2,14887.0,25184
3095,3.3,0.0,1,14887.0,25184
3096,3.3,0.0,3,14887.0,25184
3097,3.3,1.0,2,14887.0,27509
3098,3.3,2.0,3,14887.0,27509
3099,3.3,1.0,2,14887.0,27509
3100,3.3,0.0,1,14887.0,27509
3101,3.3,1.0,2,14887.0,25184
3102,3.3,0.0,2,14887.0,25184
3103,3.3,1.0,2,14887.0,25184
3104,3.3,0.0,3,14887.0,25184
3105,3.3,1.0,3,14887.0,25184
3106,3.3,1.0,2,14887.0,25184
3107,3.3,1.0,3,14887.0,25184
3108,3.3,1.0,2,14887.0,25184
3109,3.3,1.0,3,14887.0,25184
3110,3.3,1.0,2,14887.0,25184
3111,1.2,1.0,3,8400.0,25184
3112,1.2,1.0,3,8400.0,25184
3113,1.2,1.0,2,8400.0,25184
3114,1.2,1.0,2,8400.0,25184
3115,1.2,1.0,4,8400.0,25184
3116,1.2,1.0,2,8400.0,25184
3117,1.2,1.0,2,8400.0,25184
3118,1.2,0.0,1,8400.0,27509
3119,1.2,1.0,4,8400.0,25184
3120,1.2,1.0,1,8400.0,25184
3121,1.2,1.0,3,8400.0,25184
3122,1.2,1.0,2,8400.0,25184
3123,1.2,1.0,2,8400.0,25184
3124,1.2,2.0,2,8400.0,25184
3125,1.2,1.0,2,8400.0,25184
3126,1.2,1.0,1,8400.0,25184
3127,7.7,1.0,3,1223.0,5500
3128,7.7,2.0,2,1223.0,5500
3129,7.7,2.0,2,1223.0,5500
3130,7.7,2.0,3,1223.0,5500
3131,7.7,0.0,3,1223.0,5500
3132,7.7,0.0,4,1223.0,5500
3133,7.7,0.0,3,1223.0,5500
3134,7.7,2.0,4,1223.0,5500
3135,7.7,3.0,4,1223.0,5500
3136,7.7,5.0,4,1223.0,5306
3137,7.7,1.0,3,1223.0,5500
3138,7.7,2.0,3,1223.0,5500
3139,7.7,2.0,3,1223.0,5500
3140,7.7,0.0,4,1223.0,5500
3141,6.1,1.0,1,13240.0,9669
3142,6.1,1.0,2,13240.0,9669
3143,6.1,0.0,2,13240.0,9669
3144,6.1,1.0,2,13240.0,9669
3145,6.1,1.0,2,13240.0,10310
3146,6.1,1.0,2,13240.0,10310
3147,6.1,3.0,3,13240.0,10310
3148,6.1,3.0,4,13240.0,10310
3149,6.1,1.0,3,13240.0,10310
3150,6.1,2.0,3,13240.0,10310
3151,6.1,1.0,1,13240.0,10310
3152,6.1,2.0,2,13240.0,10310
3153,6.1,1.0,1,13240.0,9669
3154,6.1,2.0,3,13240.0,9669
3155,6.1,1.0,1,13240.0,9669
3156,6.1,1.0,1,13240.0,9669
3157,6.1,2.0,3,13240.0,9669
3158,6.1,1.0,1,13240.0,9669
3159,6.1,1.0,2,13240.0,9669
3160,6.1,1.0,1,13240.0,9669
3161,6.1,3.0,5,13240.0,9669
3162,6.1,1.0,1,13240.0,9669
3163,6.1,2.0,3,13240.0,9669
3164,6.1,1.0,2,13240.0,10310
3165,6.1,1.0,1,13240.0,10310
3166,6.1,1.0,1,13240.0,9669
3167,6.1,1.0,1,13240.0,9669
3168,6.1,2.0,4,13240.0,9669
3169,6.1,1.0,2,13240.0,9669
3170,6.1,1.0,2,13240.0,9669
3171,6.1,1.0,2,13240.0,9669
3172,6.1,1.0,2,13240.0,9669
3173,6.1,2.0,3,13240.0,9669
3174,6.1,1.0,2,13240.0,9669
3175,6.1,0.0,2,13240.0,9669
3176,6.1,2.0,3,13240.0,9669
3177,6.1,1.0,2,13240.0,9669
3178,6.1,2.0,3,13240.0,10310
3179,6.1,1.0,1,13240.0,10310
3180,6.1,1.0,1,13240.0,10310
3181,6.1,2.0,2,13240.0,9669
3182,6.1,1.0,1,13240.0,9669
3183,6.1,1.0,2,13240.0,9669
3184,6.1,0.0,2,13240.0,9669
3185,6.1,1.0,2,13240.0,9669
3186,6.1,1.0,2,13240.0,9669
3187,6.1,1.0,2,13240.0,9669
3188,6.1,4.0,5,13240.0,9669
3189,6.1,1.0,2,13240.0,9669
3190,6.1,0.0,2,13240.0,9669
3191,6.1,1.0,2,13240.0,9669
3192,6.1,1.0,2,13240.0,10310
3193,6.1,0.0,2,13240.0,10310
3194,6.1,2.0,3,13240.0,10310
3195,6.1,1.0,2,13240.0,9669
3196,6.1,1.0,2,13240.0,9669
3197,6.1,2.0,4,13240.0,9669
3198,6.1,2.0,3,13240.0,9669
3199,6.1,1.0,2,13240.0,9669
3200,6.1,2.0,2,13240.0,9669
3201,6.1,0.0,2,13240.0,9669
3202,6.1,1.0,2,13240.0,9669
3203,6.1,1.0,2,13240.0,9669
3204,6.1,2.0,2,13240.0,9669
3205,6.1,1.0,1,13240.0,9669
3206,6.1,1.0,1,13240.0,9669
3207,9.7,1.0,3,3284.0,6921
3208,9.7,1.0,3,3284.0,6921
3209,9.7,1.0,3,3284.0,6921
3210,9.7,3.0,4,3284.0,7585
3211,9.7,2.0,3,3284.0,7585
3212,9.7,2.0,5,3284.0,6921
3213,9.7,2.0,4,3284.0,6921
3214,9.7,3.0,3,3284.0,6921
3215,9.7,3.0,3,3284.0,6921
3216,9.7,2.0,3,3284.0,6921
3217,9.7,1.0,4,3284.0,6921
3218,9.7,2.0,3,3284.0,6921
3219,9.7,4.0,3,3284.0,6921
3220,9.7,2.0,4,3284.0,7585
3221,9.7,4.0,5,3284.0,6921
3222,9.7,2.0,3,3284.0,6921
3223,9.7,2.0,4,3284.0,6921
3224,9.7,2.0,5,3284.0,6921
3225,9.7,1.0,2,3284.0,6921
3226,9.7,2.0,4,3284.0,6921
3227,12.6,1.0,3,3755.0,14659
3228,12.6,1.0,3,3755.0,14659
3229,12.6,0.0,3,3755.0,14744
3230,12.6,0.0,4,3755.0,14744
3231,12.6,2.0,3,3755.0,14744
3232,12.6,1.0,3,3755.0,14659
3233,12.6,2.0,4,3755.0,14659
3234,12.6,1.0,3,3755.0,14659
3235,12.6,1.0,3,3755.0,14659
3236,12.6,2.0,4,3755.0,14659
3237,12.6,1.0,2,3755.0,14659
3238,12.6,2.0,3,3755.0,14659
3239,12.6,1.0,3,3755.0,14659
3240,12.6,0.0,2,3755.0,14659
3241,12.6,0.0,3,3755.0,14659
3242,12.6,1.0,3,3755.0,14659
3243,12.6,2.0,2,3755.0,14659
3244,12.6,1.0,4,3755.0,14744
3245,12.6,1.0,3,3755.0,14659
3246,12.6,2.0,4,3755.0,14659
3247,12.6,3.0,3,3755.0,14659
3248,12.6,2.0,3,3755.0,14659
3249,12.6,4.0,3,3755.0,14659
3250,12.6,1.0,3,3755.0,14659
3251,12.6,1.0,3,3755.0,14659
3252,12.6,2.0,3,3755.0,14744
3253,12.6,2.0,3,3755.0,14744
3254,12.6,1.0,3,3755.0,14659
3255,12.6,2.0,3,3755.0,14659
3256,12.6,3.0,4,3755.0,14659
3257,12.6,2.0,2,3755.0,14659
3258,12.6,1.0,3,3755.0,14659
3259,13.3,2.0,3,4217.0,14659
3260,13.3,4.0,2,4217.0,14659
3261,13.3,1.0,2,4217.0,14659
3262,13.3,2.0,4,4217.0,14659
3263,13.3,2.0,3,4217.0,14659
3264,13.3,2.0,5,4217.0,14659
3265,13.3,2.0,3,4217.0,14659
3266,13.3,0.0,3,4217.0,14659
3267,13.3,2.0,4,4217.0,14659
3268,13.3,5.0,4,4217.0,14659
3269,13.3,2.0,3,4217.0,14659
3270,13.3,6.0,2,4217.0,14659
3271,13.3,2.0,3,4217.0,14659
3272,13.3,2.0,3,4217.0,14659
3273,13.3,2.0,3,4217.0,14659
3274,13.3,1.0,3,4217.0,14659
3275,13.3,1.0,5,4217.0,14659
3276,13.5,3.0,3,6763.0,14659
3277,13.5,6.0,3,6763.0,14659
3278,13.5,1.0,3,6763.0,14659
3279,13.5,2.0,3,6763.0,14659
3280,13.5,4.0,3,6763.0,14659
3281,13.5,1.0,3,6763.0,14659
3282,13.5,2.0,5,6763.0,14659
3283,13.5,1.0,3,6763.0,14659
3284,13.5,2.0,3,6763.0,14659
3285,13.5,1.0,4,6763.0,14659
3286,13.5,1.0,3,6763.0,14659
3287,13.5,2.0,3,6763.0,14659
3288,13.5,1.0,4,6763.0,14659
3289,13.5,0.0,3,6763.0,14744
3290,13.5,2.0,3,6763.0,14659
3291,13.5,2.0,1,6763.0,14659
3292,13.5,1.0,3,6763.0,14659
3293,13.5,2.0,3,6763.0,14659
3294,13.5,1.0,3,6763.0,14659
3295,13.5,1.0,2,6763.0,14659
3296,13.5,4.0,4,6763.0,14744
3297,13.5,1.0,3,6763.0,14659
3298,13.5,2.0,3,6763.0,14659
3299,13.5,1.0,3,6763.0,14659
3300,13.5,1.0,3,6763.0,14659
3301,13.5,2.0,3,6763.0,14659
3302,13.5,4.0,4,6763.0,14659
3303,13.5,3.0,4,6763.0,14659
3304,13.5,2.0,3,6763.0,14659
3305,13.5,1.0,3,6763.0,14659
3306,13.5,6.0,3,6763.0,14659
3307,13.5,6.0,3,6763.0,14659
3308,11.2,2.0,4,5457.0,6023
3309,11.2,2.0,3,5457.0,6023
3310,11.2,2.0,4,5457.0,6023
3311,11.2,2.0,5,5457.0,6023
3312,11.2,1.0,2,5457.0,6793
3313,11.2,1.0,3,5457.0,6023
3314,11.2,2.0,4,5457.0,6023
3315,11.2,2.0,4,5457.0,6023
3316,11.2,2.0,4,5457.0,6023
3317,11.2,2.0,4,5457.0,6023
3318,11.2,2.0,4,5457.0,6023
3319,11.2,1.0,2,5457.0,6023
3320,11.2,2.0,4,5457.0,6023
3321,11.2,2.0,3,5457.0,6023
3322,11.2,2.0,5,5457.0,6023
3323,11.2,2.0,3,5457.0,6793
3324,11.2,2.0,3,5457.0,6023
3325,11.2,1.0,4,5457.0,6023
3326,11.2,2.0,5,5457.0,6023
3327,11.2,1.0,2,5457.0,6023
3328,11.2,2.0,4,5457.0,6023
3329,11.2,2.0,4,5457.0,6023
3330,11.2,2.0,5,5457.0,6023
3331,11.2,1.0,3,5457.0,6023
3332,11.2,1.0,2,5457.0,6023
3333,11.2,1.0,2,5457.0,6023
3334,11.2,2.0,4,5457.0,6023
3335,11.2,1.0,2,5457.0,6023
3336,11.2,1.0,5,5457.0,6023
3337,11.2,1.0,3,5457.0,6023
3338,11.2,1.0,3,5457.0,6793
3339,11.2,4.0,4,5457.0,6793
3340,11.2,1.0,3,5457.0,6023
3341,11.2,2.0,2,5457.0,6023
3342,11.2,2.0,3,5457.0,6023
3343,11.2,1.0,3,5457.0,6023
3344,11.2,2.0,6,5457.0,6023
3345,11.2,2.0,4,5457.0,6023
3346,11.2,1.0,2,5457.0,6023
3347,13.8,2.0,4,5420.0,3339
3348,13.8,4.0,4,5420.0,3339
3349,13.8,2.0,3,5420.0,3339
3350,13.8,2.0,3,5420.0,3339
3351,13.8,2.0,3,5420.0,3339
3352,13.8,2.0,4,5420.0,3339
3353,13.8,2.0,4,5420.0,3339
3354,13.8,2.0,3,5420.0,3339
3355,13.8,5.0,4,5420.0,3339
3356,13.8,2.0,5,5420.0,3339
3357,13.8,2.0,4,5420.0,3339
3358,13.8,1.0,3,5420.0,3339
3359,13.8,2.0,5,5420.0,3898
3360,13.8,2.0,4,5420.0,3339
3361,13.8,4.0,5,5420.0,3339
3362,13.8,2.0,4,5420.0,3339
3363,13.8,1.0,2,5420.0,3339
3364,13.8,2.0,3,5420.0,3339
3365,13.8,1.0,3,5420.0,3898
3366,13.8,2.0,4,5420.0,3339
3367,13.8,1.0,3,5420.0,3339
3368,13.8,2.0,3,5420.0,3339
3369,13.8,4.0,4,5420.0,3339
3370,13.8,2.0,3,5420.0,3339
3371,13.8,2.0,4,5420.0,3339
3372,13.8,2.0,5,5420.0,3339
3373,13.8,2.0,4,5420.0,3339
3374,13.8,2.0,4,5420.0,3339
3375,13.8,2.0,3,5420.0,3339
3376,13.8,2.0,4,5420.0,3339
3377,13.8,2.0,4,5420.0,3339
3378,13.8,2.0,4,5420.0,3339
3379,13.8,2.0,3,5420.0,3339
3380,13.8,2.0,3,5420.0,3339
3381,6.5,0.0,1,8870.0,11612
3382,6.5,1.0,1,8870.0,11612
3383,6.5,2.0,2,8870.0,11612
3384,6.5,1.0,4,8870.0,12872
3385,6.5,1.0,2,8870.0,11612
3386,6.5,1.0,1,8870.0,11612
3387,6.5,1.0,1,8870.0,11612
3388,6.5,1.0,2,8870.0,12872
3389,6.5,1.0,2,8870.0,11612
3390,6.5,2.0,3,8870.0,11612
3391,6.5,2.0,3,8870.0,11612
3392,6.5,0.0,2,8870.0,11612
3393,6.5,1.0,1,8870.0,11612
3394,6.5,2.0,3,8870.0,11612
3395,6.5,2.0,2,8870.0,11612
3396,6.5,2.0,3,8870.0,11612
3397,6.5,1.0,3,8870.0,11612
3398,6.5,2.0,3,8870.0,11612
3399,6.5,1.0,3,8870.0,11612
3400,6.5,0.0,2,8870.0,11612
3401,6.5,0.0,2,8870.0,11612
3402,6.5,1.0,3,8870.0,11612
3403,6.5,1.0,3,8870.0,11612
3404,6.5,1.0,3,8870.0,11612
3405,6.5,1.0,2,8870.0,12872
3406,6.5,2.0,2,8870.0,11612
3407,6.5,1.0,3,8870.0,11612
3408,6.5,1.0,1,8870.0,11612
3409,6.5,2.0,3,8870.0,11612
3410,6.5,1.0,2,8870.0,11612
3411,6.5,1.0,2,8870.0,11612
3412,6.5,3.0,3,8870.0,11612
