,CouncilArea,Population Density,Rooms,Type,Price,Distance,Car,Landsize,Propertycount,Yearly Incidents Recorded
2407,Boroondara,3012.6,2,u,620000.0,7.5,1.0,0.0,2671.0,6023
2408,Boroondara,3012.6,3,h,1750000.0,7.5,3.0,650.0,2671.0,6793
2409,Boroondara,3012.6,5,h,1950000.0,7.5,3.0,711.0,2671.0,6023
2410,Boroondara,3012.6,2,u,605000.0,7.5,1.0,0.0,2671.0,6023
2411,Boroondara,3012.6,3,h,1920000.0,7.5,2.0,672.0,2671.0,6023
2412,Boroondara,3012.6,4,h,1610000.0,7.5,2.0,763.0,2671.0,6023
2413,Boroondara,3012.6,5,h,1850000.0,7.5,4.0,787.0,2671.0,6023
2414,Boroondara,3012.6,3,h,1615000.0,7.5,1.0,702.0,2671.0,6023
2415,Boroondara,3012.6,4,h,1830000.0,7.5,3.0,596.0,2671.0,6023
2416,Boroondara,3012.6,3,h,1300000.0,7.5,2.0,378.0,2671.0,6023
2417,Boroondara,3012.6,3,h,1880000.0,7.5,2.0,836.0,2671.0,6023
2418,Boroondara,3012.6,4,h,2081000.0,7.5,3.0,948.0,2671.0,6023
2419,Boroondara,3012.6,4,h,1315000.0,7.5,2.0,458.0,2671.0,6023
2420,Boroondara,3012.6,3,h,1750000.0,7.5,4.0,611.0,2671.0,6023
2421,Boroondara,3012.6,5,h,3028000.0,7.5,4.0,696.0,2671.0,6793
2422,Boroondara,3012.6,5,h,2100000.0,7.5,2.0,695.0,2671.0,6023
2423,Boroondara,3012.6,2,u,1110000.0,7.5,1.0,0.0,2671.0,6023
2424,Boroondara,3012.6,4,h,2175000.0,7.5,2.0,691.0,2671.0,6023
2425,Boroondara,3012.6,6,h,1300000.0,7.5,2.0,730.0,2671.0,6023
2426,Boroondara,3012.6,3,h,1350000.0,7.5,2.0,414.0,2671.0,6023
2427,Boroondara,3012.6,3,t,1963000.0,7.5,2.0,426.0,2671.0,6023
2428,Boroondara,3012.6,4,h,1315000.0,7.5,2.0,458.0,2671.0,6023
2429,Boroondara,3012.6,3,t,1620000.0,7.5,2.0,248.0,2671.0,6793
2430,Boroondara,3012.6,3,h,1770000.0,7.5,1.0,698.0,2671.0,6023
2431,Boroondara,3012.6,3,t,1260000.0,7.5,2.0,284.0,2671.0,6023
2432,Boroondara,3012.6,2,h,1320000.0,11.8,1.0,613.0,2079.0,6023
2433,Boroondara,3012.6,4,h,2850000.0,11.8,2.0,1388.0,2079.0,6023
2434,Boroondara,3012.6,2,u,750000.0,11.8,2.0,0.0,2079.0,6023
2435,Boroondara,3012.6,3,h,2588000.0,11.8,2.0,1149.0,2079.0,6023
2436,Boroondara,3012.6,5,h,1955000.0,11.8,2.0,424.0,2079.0,6023
2437,Boroondara,3012.6,5,h,1400000.0,11.8,2.0,355.0,2079.0,6023
2438,Boroondara,3012.6,2,u,665000.0,11.8,2.0,1291.0,2079.0,6023
2439,Boroondara,3012.6,5,h,2714000.0,11.8,2.0,1053.0,2079.0,6023
2440,Boroondara,3012.6,6,h,2350000.0,11.8,3.0,2026.0,2079.0,6023
2441,Boroondara,3012.6,4,h,2200000.0,11.8,2.0,931.0,2079.0,6023
2442,Boroondara,3012.6,2,t,660000.0,11.8,1.0,146.0,2079.0,6023
2443,Boroondara,3012.6,3,t,1310000.0,11.8,2.0,330.0,2079.0,6023
2444,Boroondara,3012.6,2,u,540000.0,11.8,1.0,0.0,2079.0,6023
2445,Boroondara,3012.6,4,h,2335000.0,11.8,2.0,813.0,2079.0,6793
2446,Boroondara,3012.6,4,h,2000000.0,11.8,1.0,626.0,2079.0,6023
2447,Boroondara,3012.6,5,h,1815000.0,11.8,0.0,711.0,2079.0,6023
2448,Boroondara,3012.6,2,u,725000.0,11.8,2.0,0.0,2079.0,6023
2449,Boroondara,3012.6,4,h,3900000.0,11.8,6.0,2187.0,2079.0,6793
2450,Boroondara,3012.6,2,h,666000.0,11.8,1.0,0.0,2079.0,6023
2451,Boroondara,3012.6,3,t,1200000.0,11.8,2.0,255.0,2079.0,6023
2452,Boroondara,3012.6,3,h,1564000.0,11.8,2.0,640.0,2079.0,6023
2453,Boroondara,3012.6,2,u,520000.0,11.8,1.0,0.0,2079.0,6023
2454,Boroondara,3012.6,4,h,2440000.0,11.2,2.0,596.0,5457.0,6023
2455,Boroondara,3012.6,3,t,1110000.0,11.2,2.0,401.0,5457.0,6023
2456,Boroondara,3012.6,4,h,2128000.0,11.2,2.0,771.0,5457.0,6023
2457,Boroondara,3012.6,3,h,2009000.0,11.2,2.0,843.0,5457.0,6023
2458,Boroondara,3012.6,5,h,2200000.0,11.2,2.0,735.0,5457.0,6023
2459,Boroondara,3012.6,3,t,1330500.0,11.2,2.0,226.0,5457.0,6023
2460,Boroondara,3012.6,3,t,1325000.0,11.2,1.0,302.0,5457.0,6023
2461,Boroondara,3012.6,3,u,930000.0,11.2,2.0,252.0,5457.0,6023
2462,Boroondara,3012.6,2,u,640000.0,11.2,1.0,0.0,5457.0,6793
2463,Boroondara,3012.6,2,u,745000.0,11.2,1.0,161.0,5457.0,6793
2464,Boroondara,3012.6,3,h,2100000.0,11.2,2.0,1255.0,5457.0,6023
2465,Boroondara,3012.6,3,h,1700000.0,11.2,1.0,763.0,5457.0,6023
2466,Boroondara,3012.6,4,h,2500000.0,11.2,2.0,783.0,5457.0,6023
2467,Boroondara,3012.6,3,h,1910000.0,11.2,1.0,404.0,5457.0,6023
2468,Boroondara,3012.6,2,h,1018000.0,11.2,2.0,391.0,5457.0,6023
2469,Boroondara,3012.6,4,h,2200000.0,11.2,2.0,734.0,5457.0,6023
2470,Boroondara,3012.6,3,u,736000.0,11.2,2.0,195.0,5457.0,6023
2471,Boroondara,3012.6,2,u,770000.0,11.2,1.0,156.0,5457.0,6023
2472,Boroondara,3012.6,4,h,2345000.0,11.2,2.0,798.0,5457.0,6023
2473,Boroondara,3012.6,4,h,2860000.0,11.2,2.0,779.0,5457.0,6023
2474,Boroondara,3012.6,4,h,1530000.0,11.2,2.0,486.0,5457.0,6023
2475,Boroondara,3012.6,4,h,1930000.0,11.2,2.0,867.0,5457.0,6023
2476,Boroondara,3012.6,4,h,1812500.0,11.2,2.0,715.0,5457.0,6023
2477,Boroondara,3012.6,2,u,760000.0,11.2,1.0,681.0,5457.0,6023
2478,Boroondara,3012.6,4,h,1300000.0,11.2,2.0,809.0,5457.0,6023
2479,Boroondara,3012.6,3,h,1864000.0,11.2,1.0,405.0,5457.0,6023
2480,Boroondara,3012.6,3,h,2200000.0,11.2,4.0,816.0,5457.0,6023
2481,Boroondara,3012.6,3,h,1960000.0,11.2,2.0,585.0,5457.0,6023
2482,Boroondara,3012.6,2,h,680000.0,11.2,1.0,387.0,5457.0,6023
2483,Boroondara,3012.6,4,h,1455000.0,11.2,1.0,494.0,5457.0,6023
2484,Boroondara,3012.6,5,h,2630000.0,11.2,2.0,777.0,5457.0,6023
2485,Boroondara,3012.6,3,u,880000.0,11.2,2.0,217.0,5457.0,6793
2486,Boroondara,3012.6,5,h,1650000.0,11.2,2.0,693.0,5457.0,6023
2487,Boroondara,3012.6,3,h,1755000.0,11.2,2.0,808.0,5457.0,6023
2488,Boroondara,3012.6,4,h,1700000.0,11.2,1.0,579.0,5457.0,6023
2489,Boroondara,3012.6,2,u,805000.0,11.2,2.0,297.0,5457.0,6023
2490,Boroondara,3012.6,5,h,1975000.0,11.2,2.0,641.0,5457.0,6023
2491,Boroondara,3012.6,2,u,610000.0,11.2,1.0,102.0,5457.0,6023
2492,Boroondara,3012.6,4,h,2003000.0,11.2,1.0,383.0,5457.0,6023
2493,Boroondara,3012.6,2,u,831000.0,11.2,1.0,982.0,5457.0,6023
2494,Boroondara,3012.6,5,h,1350000.0,11.2,2.0,677.0,5457.0,6023
2495,Boroondara,3012.6,2,u,550000.0,11.2,1.0,174.0,5457.0,6023
2496,Boroondara,3012.6,4,h,1850000.0,11.2,2.0,612.0,5457.0,6023
2497,Boroondara,3012.6,4,h,2050000.0,11.2,2.0,949.0,5457.0,6023
2498,Boroondara,3012.6,5,h,2100000.0,11.2,2.0,1025.0,5457.0,6023
2499,Boroondara,3012.6,3,h,1150000.0,11.2,1.0,247.0,5457.0,6023
2500,Boroondara,3012.6,2,u,823000.0,11.2,2.0,165.0,5457.0,6023
2501,Boroondara,3012.6,5,h,2100000.0,11.2,3.0,827.0,5457.0,6023
2502,Boroondara,3012.6,2,t,770500.0,11.2,1.0,88.0,5457.0,6023
2503,Boroondara,3012.6,4,h,1250000.0,11.2,2.0,457.0,5457.0,6023
2504,Boroondara,3012.6,2,u,600000.0,11.2,1.0,101.0,5457.0,6023
2505,Boroondara,3012.6,4,h,2060000.0,11.2,2.0,745.0,5457.0,6793
2506,Boroondara,3012.6,4,h,1750000.0,11.2,3.0,817.0,5457.0,6793
2507,Boroondara,3012.6,4,h,1725000.0,11.2,2.0,798.0,5457.0,6023
2508,Boroondara,3012.6,2,u,620000.0,11.2,1.0,96.0,5457.0,6023
2509,Boroondara,3012.6,2,u,562500.0,11.2,0.0,0.0,5457.0,6023
2510,Boroondara,3012.6,4,h,1850000.0,11.2,2.0,632.0,5457.0,6023
2511,Boroondara,3012.6,4,h,2125000.0,11.2,2.0,702.0,5457.0,6023
2512,Boroondara,3012.6,2,u,656000.0,11.2,1.0,951.0,5457.0,6023
2513,Boroondara,3012.6,4,h,1650000.0,11.2,0.0,437.0,5457.0,6023
2514,Boroondara,3012.6,5,h,1518000.0,11.2,1.0,632.0,5457.0,6023
2515,Boroondara,3012.6,3,h,1560000.0,11.2,1.0,335.0,5457.0,6023
2516,Boroondara,3012.6,3,h,1185000.0,11.2,2.0,267.0,5457.0,6793
2517,Boroondara,3012.6,3,t,865000.0,11.2,1.0,217.0,5457.0,6793
2518,Boroondara,3012.6,3,h,1135000.0,11.2,2.0,414.0,5457.0,6793
2519,Boroondara,3012.6,4,h,2160000.0,11.2,4.0,1064.0,5457.0,6793
2520,Boroondara,3012.6,2,u,899000.0,11.2,1.0,226.0,5457.0,6793
2521,Boroondara,3012.6,6,h,2000000.0,11.2,4.0,650.0,5457.0,6023
2522,Boroondara,3012.6,3,h,2300000.0,11.2,1.0,735.0,5457.0,6023
2523,Boroondara,3012.6,2,u,520000.0,11.2,1.0,0.0,5457.0,6023
2524,Boroondara,3012.6,5,h,2450000.0,11.2,2.0,1076.0,5457.0,6023
2525,Boroondara,3012.6,2,u,600000.0,11.2,2.0,124.0,5457.0,6023
2526,Boroondara,3012.6,3,h,2180000.0,11.2,2.0,441.0,5457.0,6023
2527,Boroondara,3012.6,4,h,2760000.0,11.2,4.0,924.0,5457.0,6023
2528,Boroondara,3012.6,2,u,813000.0,11.2,2.0,108.0,5457.0,6023
2529,Boroondara,3012.6,3,h,1205000.0,11.2,2.0,490.0,5457.0,6023
2530,Boroondara,3012.6,3,h,1251000.0,11.2,1.0,536.0,5457.0,6023
2531,Boroondara,3012.6,6,h,1650000.0,11.2,2.0,713.0,5457.0,6023
2532,Boroondara,3012.6,2,h,600000.0,11.2,1.0,163.0,5457.0,6023
2533,Boroondara,3012.6,4,h,1835000.0,11.2,2.0,619.0,5457.0,6023
2534,Boroondara,3012.6,2,u,778500.0,11.2,1.0,170.0,5457.0,6023
2535,Boroondara,3012.6,4,h,1751000.0,11.2,3.0,627.0,5457.0,6023
2536,Boroondara,3012.6,2,u,694000.0,11.2,1.0,0.0,5457.0,6023
2537,Boroondara,3012.6,2,h,1550000.0,7.5,2.0,432.0,6482.0,6023
2538,Boroondara,3012.6,3,h,2151000.0,7.5,2.0,780.0,6482.0,6023
2539,Boroondara,3012.6,2,h,1140000.0,7.5,0.0,230.0,6482.0,6023
2540,Boroondara,3012.6,2,u,420000.0,7.5,1.0,0.0,6482.0,6793
2541,Boroondara,3012.6,3,t,1220000.0,7.5,2.0,166.0,6482.0,6793
2542,Boroondara,3012.6,2,h,3350000.0,7.5,2.0,826.0,6482.0,6793
2543,Boroondara,3012.6,2,u,665500.0,7.5,2.0,945.0,6482.0,6793
2544,Boroondara,3012.6,3,h,1865000.0,7.5,2.0,431.0,6482.0,6793
2545,Boroondara,3012.6,5,h,1700000.0,7.5,2.0,431.0,6482.0,6023
2546,Boroondara,3012.6,3,h,1650000.0,7.5,2.0,302.0,6482.0,6023
2547,Boroondara,3012.6,3,h,1615000.0,7.5,4.0,459.0,6482.0,6023
2548,Boroondara,3012.6,3,h,1600000.0,7.5,2.0,200.0,6482.0,6023
2549,Boroondara,3012.6,3,h,1450000.0,7.5,2.0,466.0,6482.0,6023
2550,Boroondara,3012.6,2,u,490000.0,7.5,1.0,0.0,6482.0,6023
2551,Boroondara,3012.6,3,t,1110000.0,7.5,2.0,94.0,6482.0,6023
2552,Boroondara,3012.6,4,t,1425000.0,7.5,2.0,154.0,6482.0,6023
2553,Boroondara,3012.6,4,h,3100000.0,7.5,2.0,640.0,6482.0,6023
2554,Boroondara,3012.6,2,u,555000.0,7.5,1.0,0.0,6482.0,6023
2555,Boroondara,3012.6,2,u,887000.0,7.5,2.0,0.0,6482.0,6023
2556,Boroondara,3012.6,3,h,1700000.0,7.5,1.0,646.0,6482.0,6023
2557,Boroondara,3012.6,2,h,1585000.0,7.5,2.0,390.0,6482.0,6023
2558,Boroondara,3012.6,3,u,935000.0,7.5,1.0,144.0,6482.0,6023
2559,Boroondara,3012.6,2,u,460000.0,7.5,1.0,0.0,6482.0,6023
2560,Boroondara,3012.6,4,h,3050000.0,7.5,1.0,710.0,6482.0,6793
2561,Boroondara,3012.6,1,u,365000.0,7.5,0.0,2274.0,6482.0,6023
2562,Boroondara,3012.6,2,u,550000.0,7.5,1.0,0.0,6482.0,6023
2563,Boroondara,3012.6,4,h,2800000.0,7.5,2.0,764.0,6482.0,6023
2564,Boroondara,3012.6,1,u,320000.0,7.5,1.0,0.0,6482.0,6023
2565,Boroondara,3012.6,2,u,573000.0,7.5,1.0,0.0,6482.0,6023
2566,Boroondara,3012.6,2,u,680000.0,7.5,1.0,0.0,6482.0,6023
2567,Boroondara,3012.6,5,h,2250000.0,7.5,2.0,452.0,6482.0,6023
2568,Boroondara,3012.6,4,h,2381000.0,7.5,2.0,457.0,6482.0,6023
2569,Boroondara,3012.6,4,t,1738000.0,7.5,2.0,324.0,6482.0,6023
2570,Boroondara,3012.6,2,h,1582000.0,7.5,2.0,358.0,6482.0,6023
2571,Boroondara,3012.6,3,u,735000.0,7.5,1.0,0.0,6482.0,6023
2572,Boroondara,3012.6,4,h,2920000.0,7.5,3.0,726.0,6482.0,6023
2573,Boroondara,3012.6,4,h,1920000.0,7.5,2.0,749.0,6482.0,6023
2574,Boroondara,3012.6,3,h,1420000.0,7.5,2.0,362.0,6482.0,6023
2575,Boroondara,3012.6,2,u,400000.0,7.5,1.0,0.0,6482.0,6023
2576,Boroondara,3012.6,3,t,1790000.0,7.5,2.0,0.0,6482.0,6023
2577,Boroondara,3012.6,3,h,2100000.0,7.5,2.0,664.0,6482.0,6023
2578,Boroondara,3012.6,2,h,1335000.0,7.5,0.0,229.0,6482.0,6023
2579,Boroondara,3012.6,3,h,1825000.0,7.5,2.0,431.0,6482.0,6023
2580,Boroondara,3012.6,5,h,3210000.0,7.5,4.0,1011.0,6482.0,6793
2581,Boroondara,3012.6,2,u,840000.0,7.5,1.0,150.0,6482.0,6793
2582,Boroondara,3012.6,2,u,705000.0,7.5,1.0,78.0,6482.0,6793
2583,Boroondara,3012.6,4,h,3310000.0,7.5,3.0,762.0,6482.0,6793
2584,Boroondara,3012.6,5,h,3500000.0,7.5,2.0,1250.0,6482.0,6023
2585,Boroondara,3012.6,2,u,444000.0,7.5,1.0,0.0,6482.0,6023
2586,Boroondara,3012.6,3,h,1538000.0,7.5,2.0,287.0,6482.0,6023
2587,Boroondara,3012.6,3,h,1320000.0,7.5,1.0,213.0,6482.0,6023
2588,Boroondara,3012.6,3,h,1890000.0,7.5,2.0,477.0,6482.0,6023
2589,Boroondara,3012.6,3,t,1240000.0,7.5,2.0,155.0,6482.0,6023
2590,Boroondara,3012.6,4,h,2450000.0,7.5,1.0,697.0,6482.0,6023
2591,Boroondara,3012.6,3,t,1590000.0,7.5,2.0,289.0,6482.0,6023
2592,Boroondara,3012.6,4,h,2450000.0,7.5,2.0,523.0,6482.0,6023
2593,Boroondara,3012.6,3,h,3020000.0,7.5,2.0,832.0,6482.0,6023
2594,Boroondara,3012.6,3,h,1625000.0,7.5,3.0,372.0,6482.0,6023
2595,Boroondara,3012.6,5,h,2775000.0,7.5,2.0,864.0,6482.0,6023
2596,Boroondara,3012.6,2,u,568000.0,7.5,1.0,0.0,6482.0,6023
2597,Boroondara,3012.6,2,u,706000.0,7.5,1.0,172.0,6482.0,6023
2598,Boroondara,3012.6,5,h,2500000.0,7.5,3.0,757.0,6482.0,6023
2599,Boroondara,3012.6,4,h,2350000.0,7.5,2.0,556.0,6482.0,6023
2600,Boroondara,3012.6,2,h,1385000.0,7.5,2.0,326.0,6482.0,6023
2601,Boroondara,3012.6,2,u,655250.0,7.5,1.0,1153.0,6482.0,6023
2602,Boroondara,3012.6,6,h,1666000.0,7.5,0.0,350.0,6482.0,6023
2603,Boroondara,3012.6,1,u,430000.0,7.5,1.0,2276.0,6482.0,6793
2604,Boroondara,3012.6,3,h,2040000.0,7.5,2.0,783.0,6482.0,6023
2605,Boroondara,3012.6,2,u,505000.0,7.5,1.0,0.0,6482.0,6023
2606,Boroondara,3012.6,2,u,500000.0,7.5,1.0,3084.0,6482.0,6023
2607,Boroondara,3012.6,2,u,622000.0,7.5,1.0,0.0,6482.0,6023
2608,Boroondara,3012.6,3,h,1650000.0,7.5,1.0,354.0,6482.0,6023
2609,Boroondara,3012.6,1,u,371000.0,7.5,0.0,917.0,6482.0,6023
2610,Boroondara,3012.6,5,h,1900000.0,7.5,3.0,0.0,6482.0,6023
2611,Boroondara,3012.6,3,h,1625000.0,7.5,1.0,255.0,6482.0,6023
2612,Boroondara,3012.6,2,u,701000.0,7.5,3.0,166.0,6482.0,6023
2613,Boroondara,3012.6,2,h,1100000.0,7.5,2.0,206.0,6482.0,6023
2614,Boroondara,3012.6,4,h,2200000.0,7.5,1.0,588.0,6482.0,6023
2615,Boroondara,3012.6,3,h,975000.0,7.5,1.0,211.0,6482.0,6023
2616,Boroondara,3012.6,2,h,1900000.0,9.2,2.0,667.0,7809.0,6793
2617,Boroondara,3012.6,3,h,1922000.0,9.2,1.0,696.0,7809.0,6793
2618,Boroondara,3012.6,4,h,2000000.0,9.2,2.0,627.0,7809.0,6793
2619,Boroondara,3012.6,3,u,700000.0,9.2,1.0,350.0,7809.0,6793
2620,Boroondara,3012.6,4,h,1890000.0,9.2,2.0,636.0,7809.0,6793
2621,Boroondara,3012.6,4,h,1630000.0,9.2,1.0,677.0,7809.0,6793
2622,Boroondara,3012.6,2,u,800000.0,9.2,1.0,196.0,7809.0,6793
2623,Boroondara,3012.6,3,h,1670000.0,9.2,0.0,818.0,7809.0,6793
2624,Boroondara,3012.6,4,h,1725000.0,9.2,2.0,627.0,7809.0,6793
2625,Boroondara,3012.6,3,h,1930000.0,7.8,2.0,643.0,8920.0,6793
2626,Boroondara,3012.6,3,h,2570000.0,7.8,1.0,766.0,8920.0,6793
2627,Boroondara,3012.6,4,h,2216000.0,7.8,0.0,670.0,8920.0,6793
2628,Boroondara,3012.6,4,h,2110000.0,7.8,3.0,572.0,8920.0,6793
2629,Boroondara,3012.6,2,h,855000.0,7.8,2.0,239.0,8920.0,6793
2630,Boroondara,3012.6,2,u,771000.0,7.8,1.0,512.0,8920.0,6793
2631,Boroondara,3012.6,4,h,2513000.0,7.8,3.0,696.0,8920.0,6793
2632,Boroondara,3012.6,2,h,1900000.0,7.8,3.0,633.0,8920.0,6793
2633,Boroondara,3012.6,3,h,1620000.0,7.8,2.0,575.0,8920.0,6793
2634,Boroondara,3012.6,4,h,3550000.0,7.8,1.0,790.0,8920.0,6793
2635,Boroondara,3012.6,4,h,1980000.0,7.8,2.0,728.0,8920.0,6793
2636,Boroondara,3012.6,3,h,1861000.0,7.8,2.0,324.0,8920.0,6793
2637,Boroondara,3012.6,2,h,1402000.0,7.8,0.0,429.0,8920.0,6793
2638,Boroondara,3012.6,3,h,1905000.0,7.8,2.0,400.0,8920.0,6793
2639,Boroondara,3012.6,4,h,5020000.0,7.8,3.0,892.0,8920.0,6793
2640,Boroondara,3012.6,4,h,2990000.0,7.8,2.0,742.0,8920.0,6793
2641,Boroondara,3012.6,4,h,1855000.0,7.8,1.0,500.0,8920.0,6793
2642,Boroondara,3012.6,4,h,1500000.0,7.8,2.0,468.0,8920.0,6793
2643,Boroondara,3012.6,3,u,835000.0,7.8,1.0,112.0,8920.0,6793
2644,Boroondara,3012.6,5,h,3115000.0,9.0,0.0,715.0,3265.0,6793
2645,Boroondara,3012.6,2,u,913000.0,9.0,1.0,0.0,3265.0,6793
2646,Boroondara,3012.6,4,h,2510000.0,9.0,2.0,789.0,3265.0,6793
2647,Boroondara,3012.6,5,h,8000000.0,9.0,4.0,2079.0,3265.0,6793
2648,Boroondara,3012.6,3,t,1775000.0,9.0,2.0,410.0,3265.0,6793
2649,Boroondara,3012.6,3,h,3725000.0,9.0,2.0,857.0,3265.0,6793
2650,Boroondara,3012.6,3,h,1452000.0,9.2,2.0,269.0,10412.0,6793
2651,Boroondara,3012.6,2,u,721000.0,9.2,1.0,2696.0,10412.0,6793
2652,Boroondara,3012.6,3,h,1800000.0,9.2,3.0,732.0,10412.0,6793
2653,Boroondara,3012.6,3,t,1253000.0,9.2,2.0,0.0,10412.0,6793
2654,Boroondara,3012.6,5,h,1950000.0,9.2,2.0,794.0,10412.0,6793
2655,Boroondara,3012.6,3,h,2085000.0,9.2,2.0,715.0,10412.0,6793
2656,Boroondara,3012.6,4,h,1760000.0,9.2,3.0,622.0,10412.0,6793
2657,Boroondara,3012.6,2,u,710000.0,9.2,2.0,0.0,10412.0,6793
2658,Boroondara,3012.6,4,h,2340000.0,9.2,2.0,586.0,10412.0,6793
2659,Boroondara,3012.6,3,h,3310000.0,9.2,2.0,662.0,10412.0,6793
2660,Boroondara,3012.6,3,h,1601000.0,9.2,2.0,453.0,10412.0,6793
2661,Boroondara,3012.6,2,t,797000.0,9.2,2.0,97.0,10412.0,6793
2662,Boroondara,3012.6,2,u,910000.0,9.2,1.0,157.0,10412.0,6793
2663,Boroondara,3012.6,3,t,1315000.0,9.2,2.0,184.0,10412.0,6793
2664,Boroondara,3012.6,3,h,1700000.0,4.6,2.0,338.0,11308.0,6793
2665,Boroondara,3012.6,1,u,440000.0,4.6,1.0,0.0,11308.0,6793
2666,Boroondara,3012.6,2,u,580000.0,4.6,1.0,1063.0,11308.0,6793
2667,Boroondara,3012.6,1,u,535000.0,4.6,1.0,918.0,11308.0,6793
2668,Boroondara,3012.6,2,u,635000.0,4.6,1.0,2679.0,11308.0,6793
2669,Boroondara,3012.6,1,u,317500.0,4.6,0.0,0.0,11308.0,6793
2670,Boroondara,3012.6,1,u,160000.0,4.6,0.0,322.0,11308.0,6793
2671,Boroondara,3012.6,1,u,360000.0,4.6,1.0,6494.0,11308.0,6793
2672,Boroondara,3012.6,1,h,300000.0,4.6,1.0,0.0,11308.0,6793
2673,Boroondara,3012.6,2,h,1800000.0,4.6,0.0,221.0,11308.0,6793
2674,Boroondara,3012.6,1,u,275000.0,4.6,0.0,479.0,11308.0,6793
2675,Boroondara,3012.6,3,t,1300000.0,4.6,1.0,126.0,11308.0,6793
2676,Boroondara,3012.6,3,h,1525000.0,4.6,0.0,269.0,11308.0,6793
2677,Boroondara,3012.6,2,h,1620000.0,4.6,1.0,201.0,11308.0,6793
2678,Boroondara,3012.6,3,h,1985000.0,4.6,1.0,254.0,11308.0,6793
2679,Boroondara,3012.6,3,h,1750000.0,4.6,4.0,368.0,11308.0,6793
2680,Boroondara,3012.6,4,h,2100000.0,4.6,2.0,383.0,11308.0,6793
2681,Boroondara,3012.6,2,u,560000.0,4.6,0.0,0.0,11308.0,6793
2682,Boroondara,3012.6,5,h,3750000.0,7.5,4.0,858.0,6482.0,6793
2683,Boroondara,3012.6,3,u,780000.0,7.5,1.0,0.0,6482.0,6793
2684,Boroondara,3012.6,2,u,500000.0,7.5,1.0,710.0,6482.0,6793
2685,Boroondara,3012.6,3,t,1264000.0,7.5,2.0,0.0,6482.0,6793
2686,Boroondara,3012.6,2,u,1462000.0,7.5,3.0,0.0,6482.0,6793
2687,Boroondara,3012.6,1,u,440000.0,7.5,1.0,2306.0,6482.0,6793
2688,Boroondara,3012.6,3,h,1575000.0,7.5,0.0,305.0,6482.0,6793
2689,Boroondara,3012.6,2,h,1320000.0,7.5,3.0,325.0,6482.0,6793
2690,Boroondara,3012.6,4,h,3600000.0,7.5,2.0,667.0,6482.0,6793
2691,Boroondara,3012.6,4,h,2425000.0,7.5,2.0,729.0,6482.0,6793
2692,Boroondara,3012.6,3,h,1890000.0,7.5,2.0,224.0,6482.0,6793
2693,Boroondara,3012.6,1,u,400500.0,7.5,1.0,71.0,6482.0,6793
2694,Boroondara,3012.6,3,h,1405000.0,7.5,2.0,185.0,6482.0,6793
2695,Boroondara,3012.6,3,h,2102000.0,7.5,1.0,271.0,6482.0,6793
2696,Boroondara,3012.6,2,u,435000.0,7.5,1.0,1536.0,6482.0,6793
2697,Boroondara,3012.6,1,u,375000.0,7.5,1.0,0.0,6482.0,6793
2698,Boroondara,3012.6,2,u,555000.0,7.5,2.0,0.0,6482.0,6793
2699,Boroondara,3012.6,2,u,532000.0,7.5,1.0,0.0,6482.0,6793
2700,Boroondara,3012.6,5,h,3800000.0,5.6,3.0,609.0,10331.0,6793
2701,Boroondara,3012.6,2,u,700000.0,5.6,1.0,0.0,10331.0,6793
2702,Boroondara,3012.6,3,t,752000.0,5.6,2.0,0.0,10331.0,6793
2703,Boroondara,3012.6,3,t,690000.0,5.6,2.0,111.0,10331.0,6793
2704,Boroondara,3012.6,1,u,468000.0,5.6,1.0,0.0,10331.0,6793
2705,Boroondara,3012.6,4,h,2600000.0,5.6,0.0,320.0,10331.0,6793
2706,Boroondara,3012.6,5,h,4515000.0,5.6,2.0,800.0,10331.0,6793
2707,Boroondara,3012.6,5,h,3160000.0,5.6,2.0,811.0,10331.0,6793
2708,Boroondara,3012.6,2,u,820000.0,5.6,1.0,826.0,10331.0,6793
2709,Boroondara,3012.6,4,h,2150000.0,5.6,2.0,543.0,10331.0,6793
2710,Boroondara,3012.6,3,h,1965000.0,5.6,2.0,813.0,10331.0,6793
2711,Boroondara,3012.6,5,h,2425000.0,5.6,1.0,520.0,10331.0,6793
2712,Boroondara,3012.6,2,u,643000.0,5.6,1.0,0.0,10331.0,6793
2713,Boroondara,3012.6,3,t,835000.0,5.6,2.0,247.0,10331.0,6793
2714,Boroondara,3012.6,2,u,736000.0,5.6,1.0,964.0,10331.0,6793
2715,Boroondara,3012.6,2,u,590000.0,7.5,1.0,838.0,2671.0,6793
2716,Boroondara,3012.6,3,h,1402000.0,7.5,2.0,422.0,2671.0,6793
2717,Boroondara,3012.6,3,t,1205000.0,7.5,2.0,270.0,2671.0,6793
2718,Boroondara,3012.6,4,h,1865000.0,11.8,2.0,609.0,2079.0,6793
2719,Boroondara,3012.6,4,h,2100000.0,11.8,5.0,719.0,2079.0,6793
2720,Boroondara,3012.6,2,u,442500.0,11.8,1.0,0.0,2079.0,6793
2721,Boroondara,3012.6,3,h,1587000.0,11.8,2.0,624.0,2079.0,6793
2722,Boroondara,3012.6,4,h,2365000.0,11.8,2.0,636.0,2079.0,6793
2723,Boroondara,3012.6,2,u,682000.0,11.2,2.0,119.0,5457.0,6793
2724,Boroondara,3012.6,2,u,825000.0,11.2,2.0,180.0,5457.0,6793
