,Rooms,Type,Distance,Bedroom2,Car,Landsize,Propertycount
5043,4,h,11.2,4.0,2.0,526.0,8801.0
5044,3,h,11.2,3.0,2.0,700.0,8801.0
5045,4,h,11.2,4.0,2.0,334.0,8801.0
5046,3,t,11.2,3.0,2.0,0.0,8801.0
5047,2,h,11.2,2.0,2.0,413.0,8801.0
5048,4,t,11.2,4.0,2.0,310.0,8801.0
5049,3,t,11.2,3.0,2.0,181.0,8801.0
5050,5,h,11.2,5.0,2.0,604.0,8801.0
5051,3,h,11.2,3.0,1.0,87.0,8801.0
5052,3,h,11.2,3.0,1.0,603.0,8801.0
5053,5,h,11.2,5.0,4.0,1410.0,8801.0
5054,3,h,11.2,3.0,2.0,888.0,8801.0
5055,3,u,11.2,3.0,2.0,0.0,8801.0
5056,2,h,11.2,2.0,1.0,312.0,8801.0
5057,3,h,11.2,3.0,1.0,322.0,8801.0
5058,3,u,11.2,2.0,1.0,170.0,8801.0
5059,6,h,11.2,6.0,2.0,741.0,8801.0
5060,2,u,11.2,2.0,1.0,0.0,8801.0
5061,5,h,11.2,5.0,3.0,880.0,8801.0
5062,4,h,11.2,4.0,2.0,776.0,8801.0
5063,3,h,11.2,3.0,1.0,400.0,8801.0
5064,3,h,11.2,3.0,2.0,595.0,8801.0
5065,4,h,11.2,4.0,1.0,504.0,8801.0
5066,3,h,11.2,3.0,2.0,650.0,8801.0
5067,2,u,11.2,2.0,1.0,0.0,8801.0
5068,4,h,11.2,5.0,4.0,924.0,8801.0
5069,2,u,11.2,2.0,1.0,0.0,8801.0
5070,4,h,11.2,4.0,2.0,597.0,8801.0
5071,2,h,11.2,2.0,1.0,348.0,8801.0
5072,3,t,11.2,3.0,2.0,323.0,8801.0
5073,3,h,11.2,3.0,2.0,234.0,8801.0
5074,4,h,11.2,5.0,4.0,798.0,8801.0
5075,4,h,11.2,4.0,2.0,645.0,8801.0
5076,4,h,11.2,3.0,0.0,500.0,8801.0
5077,3,h,11.2,3.0,2.0,323.0,8801.0
5078,3,h,11.2,4.0,2.0,615.0,8801.0
5079,3,h,11.2,3.0,2.0,562.0,8801.0
5080,3,h,11.2,3.0,1.0,396.0,8801.0
5081,1,u,11.2,1.0,1.0,0.0,8801.0
5082,3,h,11.2,3.0,2.0,645.0,8801.0
5083,1,u,11.2,1.0,1.0,0.0,8801.0
5084,3,h,11.2,3.0,2.0,822.0,8801.0
5085,2,u,11.2,2.0,1.0,0.0,8801.0
5086,2,u,11.2,2.0,1.0,0.0,8801.0
5087,3,t,11.2,3.0,1.0,272.0,8801.0
5088,2,h,11.2,2.0,4.0,1220.0,8801.0
5089,5,h,11.2,5.0,1.0,594.0,8801.0
5090,3,h,11.2,3.0,2.0,315.0,8801.0
5091,4,t,11.2,4.0,2.0,427.0,8801.0
5092,3,h,11.2,3.0,1.0,310.0,8801.0
5093,5,h,11.2,5.0,2.0,585.0,8801.0
5094,3,h,11.2,3.0,2.0,525.0,8801.0
5095,1,u,11.2,1.0,1.0,722.0,8801.0
5096,1,u,11.2,1.0,1.0,0.0,8801.0
5097,3,h,11.2,3.0,1.0,333.0,8801.0
5098,3,h,11.2,3.0,1.0,678.0,8801.0
5099,2,h,11.2,2.0,0.0,217.0,8801.0
5100,3,t,11.2,3.0,2.0,0.0,8801.0
5101,4,u,11.2,4.0,2.0,0.0,8801.0
5102,2,u,11.2,2.0,1.0,0.0,8801.0
5103,3,h,11.2,3.0,2.0,606.0,8801.0
5104,3,h,11.2,3.0,1.0,0.0,8801.0
5105,2,u,11.2,2.0,1.0,0.0,8801.0
5106,3,h,11.2,3.0,1.0,375.0,8801.0
5107,4,h,11.2,4.0,2.0,222.0,8801.0
5108,3,h,11.2,3.0,2.0,764.0,8801.0
5109,3,t,11.2,3.0,1.0,0.0,8801.0
5110,3,h,11.2,3.0,2.0,286.0,8801.0
5111,4,h,11.2,4.0,2.0,601.0,8801.0
5112,2,u,11.2,2.0,1.0,143.0,8801.0
5113,3,h,11.2,3.0,1.0,591.0,8801.0
5114,4,h,11.2,4.0,4.0,848.0,8801.0
5115,3,h,11.2,3.0,1.0,288.0,8801.0
5116,3,h,11.2,3.0,2.0,615.0,8801.0
5117,4,h,11.2,3.0,2.0,640.0,8801.0
5118,2,t,11.2,2.0,1.0,50.0,8801.0
5119,3,h,11.2,3.0,2.0,711.0,8801.0
5120,3,h,11.2,3.0,2.0,578.0,8801.0
5121,5,h,11.2,4.0,1.0,666.0,8801.0
5122,3,h,11.2,3.0,3.0,322.0,8801.0
5123,4,h,11.2,3.0,2.0,472.0,8801.0
5124,2,t,11.2,2.0,1.0,0.0,8801.0
5125,3,t,8.7,3.0,1.0,0.0,4918.0
5126,3,h,8.7,3.0,2.0,392.0,4918.0
5127,2,u,8.7,2.0,1.0,0.0,4918.0
5128,3,h,8.7,3.0,2.0,597.0,4918.0
5129,3,t,8.7,3.0,2.0,77.0,4918.0
5130,3,t,8.7,3.0,2.0,83.0,4918.0
5131,1,u,8.7,1.0,1.0,0.0,4918.0
5132,2,t,8.7,2.0,1.0,0.0,4918.0
5133,3,t,8.7,3.0,2.0,77.0,4918.0
5134,2,u,8.7,2.0,2.0,5661.0,4918.0
5135,2,h,8.7,2.0,1.0,904.0,4918.0
5136,4,h,8.7,4.0,1.0,516.0,4918.0
5137,3,h,8.7,3.0,4.0,762.0,4918.0
5138,3,t,8.7,3.0,2.0,250.0,4918.0
5139,2,u,8.7,2.0,1.0,170.0,4918.0
5140,3,u,8.7,3.0,2.0,202.0,4918.0
5141,3,h,8.7,3.0,1.0,629.0,4918.0
5142,2,t,8.7,2.0,2.0,53.0,4918.0
5143,5,h,8.7,5.0,2.0,330.0,4918.0
5144,3,h,8.7,3.0,2.0,689.0,4918.0
5145,3,h,8.7,3.0,2.0,645.0,4918.0
5146,5,h,8.7,5.0,2.0,446.0,4918.0
5147,3,h,8.7,3.0,2.0,225.0,4918.0
5148,5,h,8.7,5.0,2.0,433.0,4918.0
5149,2,u,8.7,2.0,2.0,3217.0,4918.0
5150,2,u,8.7,2.0,1.0,950.0,4918.0
5151,3,t,8.7,3.0,2.0,225.0,4918.0
5152,3,h,8.7,3.0,2.0,222.0,4918.0
5153,2,u,8.7,2.0,2.0,3967.0,4918.0
5154,2,u,8.7,2.0,1.0,0.0,4918.0
5155,3,u,8.7,3.0,2.0,0.0,4918.0
5156,4,h,8.7,4.0,2.0,586.0,4918.0
5157,3,h,8.7,3.0,2.0,1396.0,4918.0
5158,3,u,8.7,3.0,2.0,2132.0,4918.0
5159,2,t,8.7,2.0,1.0,0.0,4918.0
5160,2,t,8.7,2.0,1.0,0.0,4918.0
5161,2,t,8.7,2.0,1.0,176.0,4918.0
5162,3,t,8.7,3.0,2.0,151.0,4918.0
5163,2,u,8.7,2.0,2.0,0.0,4918.0
5164,4,h,8.7,4.0,1.0,325.0,4918.0
5165,2,t,8.7,3.0,2.0,98.0,4918.0
5166,3,h,8.7,3.0,2.0,692.0,4918.0
5167,3,t,8.7,3.0,2.0,169.0,4918.0
5168,2,h,8.7,2.0,1.0,0.0,4918.0
5169,4,h,8.7,4.0,8.0,865.0,4918.0
5170,2,t,8.7,2.0,1.0,83.0,4918.0
5171,2,u,8.7,2.0,2.0,37000.0,4918.0
5172,3,t,8.7,3.0,2.0,275.0,4918.0
5173,4,h,8.7,4.0,6.0,697.0,4918.0
5174,3,h,8.7,3.0,2.0,4977.0,4918.0
5175,2,u,8.7,2.0,1.0,3014.0,4918.0
5176,2,t,8.7,2.0,1.0,85.0,4918.0
5177,4,h,8.7,4.0,2.0,298.0,4918.0
5178,2,u,8.7,2.0,1.0,0.0,4918.0
5179,3,h,8.7,3.0,2.0,926.0,4918.0
5180,3,h,8.7,3.0,2.0,173.0,4918.0
5181,3,t,8.7,3.0,2.0,210.0,4918.0
5182,2,t,8.7,2.0,2.0,54.0,4918.0
5183,4,h,8.7,3.0,2.0,452.0,4918.0
5184,2,t,8.7,2.0,2.0,54.0,4918.0
5185,4,h,8.7,4.0,4.0,613.0,4918.0
5186,4,h,8.7,4.0,2.0,688.0,4918.0
5187,4,h,8.7,4.0,2.0,325.0,4918.0
5188,2,u,8.7,2.0,1.0,0.0,4918.0
5189,5,t,8.7,5.0,2.0,98.0,4918.0
5190,4,h,8.7,4.0,2.0,215.0,4918.0
5191,2,h,8.7,2.0,1.0,0.0,4918.0
5192,3,h,8.7,3.0,2.0,696.0,4918.0
5193,5,h,8.7,5.0,5.0,694.0,4918.0
5194,3,h,8.7,3.0,2.0,678.0,4918.0
5195,2,u,8.7,2.0,1.0,3014.0,4918.0
5196,3,h,8.7,3.0,2.0,203.0,4918.0
5197,3,h,8.7,3.0,1.0,695.0,4918.0
5198,4,h,8.7,4.0,1.0,573.0,4918.0
5199,5,h,8.7,5.0,5.0,670.0,4918.0
5200,2,u,8.7,2.0,1.0,0.0,4918.0
5201,4,h,8.7,3.0,2.0,270.0,4918.0
5202,3,h,8.7,3.0,1.0,95.0,4918.0
5203,3,h,8.7,3.0,2.0,211.0,4918.0
5204,3,h,8.7,3.0,1.0,594.0,4918.0
5205,3,h,8.7,3.0,4.0,539.0,4918.0
5206,3,h,8.7,3.0,4.0,578.0,4918.0
5207,2,u,8.7,2.0,1.0,0.0,4918.0
5208,1,u,2.8,1.0,1.0,0.0,17496.0
5209,1,u,2.8,1.0,0.0,0.0,17496.0
5210,2,u,2.8,2.0,1.0,4230.0,17496.0
5211,2,u,2.8,2.0,1.0,0.0,17496.0
5212,2,u,2.8,2.0,1.0,0.0,17496.0
5213,1,u,2.8,1.0,1.0,0.0,17496.0
5214,2,u,2.8,2.0,0.0,0.0,17496.0
5215,2,u,2.8,2.0,1.0,0.0,17496.0
5216,1,u,2.8,1.0,0.0,944.0,17496.0
5217,2,u,2.8,2.0,0.0,0.0,17496.0
5218,2,u,2.8,2.0,1.0,0.0,17496.0
5219,1,u,2.8,1.0,0.0,0.0,17496.0
5220,1,u,2.8,1.0,1.0,0.0,17496.0
5221,2,u,2.8,2.0,1.0,0.0,17496.0
5222,2,u,2.8,2.0,1.0,0.0,17496.0
5223,2,u,2.8,2.0,1.0,0.0,17496.0
5224,2,u,2.8,2.0,1.0,0.0,17496.0
5225,1,u,2.8,1.0,0.0,0.0,17496.0
5226,1,u,2.8,1.0,1.0,0.0,17496.0
5227,1,u,2.8,1.0,1.0,0.0,17496.0
5228,1,u,2.8,1.0,0.0,0.0,17496.0
5229,2,u,2.8,2.0,0.0,0.0,17496.0
5230,3,u,2.8,3.0,1.0,0.0,17496.0
5231,1,u,2.8,1.0,0.0,1414.0,17496.0
5232,1,u,2.8,1.0,2.0,0.0,17496.0
5233,2,u,2.8,2.0,2.0,0.0,17496.0
5234,1,u,2.8,1.0,1.0,704.0,17496.0
5235,2,u,2.8,2.0,1.0,0.0,17496.0
5236,2,u,2.8,1.0,1.0,0.0,17496.0
5237,2,u,2.8,2.0,0.0,0.0,17496.0
5238,3,u,2.8,3.0,0.0,0.0,17496.0
5239,1,u,2.8,1.0,1.0,0.0,17496.0
5240,2,u,2.8,2.0,1.0,0.0,17496.0
5241,2,u,2.8,1.0,1.0,4051.0,17496.0
5242,1,u,2.8,1.0,1.0,0.0,17496.0
5243,1,u,2.8,1.0,0.0,0.0,17496.0
5244,2,u,2.8,2.0,1.0,0.0,17496.0
5245,2,u,2.8,2.0,1.0,0.0,17496.0
5246,3,h,2.8,3.0,0.0,95.0,17496.0
5247,3,u,2.8,3.0,2.0,0.0,17496.0
5248,2,u,2.8,2.0,2.0,0.0,17496.0
5249,3,u,2.8,2.0,1.0,0.0,17496.0
5250,2,u,2.8,2.0,1.0,0.0,17496.0
5251,2,u,2.8,1.0,1.0,1136.0,17496.0
5252,2,u,2.8,2.0,1.0,1751.0,17496.0
5253,3,h,4.1,3.0,1.0,279.0,2019.0
5254,1,u,4.1,1.0,1.0,709.0,2019.0
5255,3,h,4.1,3.0,2.0,277.0,2019.0
5256,3,h,4.1,3.0,0.0,300.0,2019.0
5257,2,u,4.1,2.0,1.0,760.0,2019.0
5258,1,u,4.1,1.0,1.0,0.0,2019.0
5259,5,h,4.1,5.0,2.0,557.0,2019.0
5260,2,h,4.1,2.0,1.0,145.0,2019.0
5261,2,h,4.1,2.0,1.0,107.0,2019.0
5262,2,h,4.1,3.0,0.0,98.0,2019.0
5263,2,u,4.1,2.0,1.0,0.0,2019.0
5264,1,u,4.1,1.0,1.0,0.0,2019.0
5265,3,h,4.1,3.0,1.0,288.0,2019.0
5266,3,h,4.1,3.0,0.0,220.0,2019.0
5267,2,u,4.1,2.0,1.0,0.0,2019.0
5268,5,h,4.1,3.0,1.0,305.0,2019.0
5269,4,h,4.1,4.0,1.0,182.0,2019.0
5270,2,h,4.1,2.0,0.0,123.0,2019.0
5271,3,h,4.1,3.0,1.0,80.0,2019.0
5272,2,h,4.1,2.0,0.0,152.0,2019.0
5273,3,h,4.1,3.0,2.0,181.0,2019.0
5274,3,h,4.1,3.0,1.0,151.0,2019.0
5275,2,h,4.1,2.0,0.0,152.0,2019.0
5276,3,h,4.1,3.0,3.0,217.0,2019.0
5277,3,h,4.1,3.0,0.0,133.0,2019.0
5278,2,h,11.8,2.0,1.0,613.0,2079.0
5279,4,h,11.8,4.0,2.0,1388.0,2079.0
5280,2,u,11.8,2.0,2.0,0.0,2079.0
5281,4,h,11.8,4.0,2.0,435.0,2079.0
5282,5,h,11.8,5.0,2.0,944.0,2079.0
5283,3,h,11.8,3.0,2.0,1149.0,2079.0
5284,5,h,11.8,5.0,2.0,424.0,2079.0
5285,5,h,11.8,5.0,2.0,355.0,2079.0
5286,2,u,11.8,2.0,2.0,1291.0,2079.0
5287,5,h,11.8,5.0,2.0,1053.0,2079.0
5288,6,h,11.8,6.0,3.0,2026.0,2079.0
5289,4,h,11.8,3.0,3.0,793.0,2079.0
5290,4,h,11.8,4.0,2.0,931.0,2079.0
5291,3,h,11.8,3.0,0.0,697.0,2079.0
5292,2,t,11.8,2.0,1.0,146.0,2079.0
5293,3,t,11.8,3.0,2.0,330.0,2079.0
5294,2,u,11.8,2.0,1.0,0.0,2079.0
5295,3,h,11.8,3.0,4.0,404.0,2079.0
5296,4,h,11.8,4.0,2.0,813.0,2079.0
5297,4,h,11.8,3.0,1.0,626.0,2079.0
5298,5,h,11.8,5.0,0.0,711.0,2079.0
5299,2,u,11.8,2.0,2.0,0.0,2079.0
5300,2,u,11.8,2.0,1.0,164.0,2079.0
5301,4,h,11.8,4.0,6.0,2187.0,2079.0
5302,2,h,11.8,2.0,1.0,0.0,2079.0
5303,3,t,11.8,3.0,2.0,255.0,2079.0
5304,3,h,11.8,3.0,2.0,640.0,2079.0
5305,2,u,11.8,2.0,1.0,0.0,2079.0
5306,3,u,6.9,3.0,2.0,0.0,6232.0
5307,4,h,6.9,4.0,3.0,668.0,6232.0
5308,4,h,6.9,4.0,5.0,434.0,6232.0
5309,3,h,6.9,3.0,2.0,0.0,6232.0
5310,2,u,6.9,2.0,1.0,0.0,6232.0
5311,4,h,6.9,4.0,2.0,615.0,6232.0
5312,6,h,6.9,6.0,2.0,912.0,6232.0
5313,5,h,6.9,5.0,1.0,584.0,6232.0
5314,3,h,6.9,3.0,1.0,287.0,6232.0
5315,3,h,6.9,3.0,1.0,310.0,6232.0
5316,4,h,6.9,4.0,1.0,388.0,6232.0
5317,4,h,6.9,3.0,2.0,384.0,6232.0
5318,3,h,6.9,3.0,2.0,328.0,6232.0
5319,3,h,6.9,3.0,2.0,597.0,6232.0
5320,3,h,6.9,3.0,3.0,477.0,6232.0
5321,3,h,6.9,3.0,1.0,443.0,6232.0
5322,4,h,6.9,4.0,1.0,571.0,6232.0
5323,2,u,6.9,2.0,1.0,206.0,6232.0
5324,3,h,6.9,3.0,2.0,315.0,6232.0
5325,5,h,6.9,5.0,3.0,522.0,6232.0
5326,4,h,6.9,3.0,1.0,431.0,6232.0
5327,4,h,6.9,4.0,2.0,447.0,6232.0
5328,3,h,6.9,3.0,2.0,214.0,6232.0
5329,2,u,6.9,2.0,1.0,0.0,6232.0
5330,4,h,6.9,4.0,2.0,636.0,6232.0
5331,3,u,6.9,2.0,1.0,0.0,6232.0
5332,2,u,6.9,2.0,1.0,0.0,6232.0
5333,4,h,6.9,3.0,3.0,477.0,6232.0
5334,5,h,6.9,5.0,1.0,0.0,6232.0
5335,4,h,6.9,4.0,2.0,603.0,6232.0
5336,3,h,6.9,3.0,0.0,408.0,6232.0
5337,3,h,6.9,3.0,1.0,449.0,6232.0
5338,3,h,6.9,3.0,1.0,395.0,6232.0
5339,4,h,6.9,4.0,2.0,453.0,6232.0
5340,2,h,6.9,2.0,0.0,225.0,6232.0
5341,1,u,6.9,1.0,1.0,0.0,6232.0
5342,2,h,6.9,2.0,1.0,301.0,6232.0
5343,3,h,6.9,3.0,1.0,253.0,6232.0
5344,4,h,6.9,4.0,3.0,539.0,6232.0
5345,2,h,6.9,2.0,1.0,331.0,6232.0
5346,3,h,6.9,3.0,2.0,249.0,6232.0
5347,2,t,6.9,2.0,1.0,1981.0,6232.0
5348,3,h,6.9,3.0,2.0,572.0,6232.0
5349,2,u,6.9,2.0,1.0,0.0,6232.0
5350,3,h,6.9,3.0,2.0,478.0,6232.0
5351,4,h,6.9,3.0,1.0,549.0,6232.0
5352,2,h,6.9,2.0,1.0,228.0,6232.0
5353,2,h,6.9,2.0,1.0,0.0,6232.0
5354,2,h,6.9,2.0,0.0,237.0,6232.0
5355,3,h,6.9,3.0,0.0,307.0,6232.0
5356,4,h,6.9,4.0,1.0,481.0,6232.0
5357,5,h,6.9,5.0,2.0,646.0,6232.0
5358,3,t,6.9,3.0,1.0,213.0,6232.0
5359,5,h,6.9,5.0,3.0,619.0,6232.0
5360,1,u,6.9,1.0,1.0,0.0,6232.0
5361,3,h,6.9,3.0,2.0,427.0,6232.0
5362,3,h,6.9,3.0,2.0,394.0,6232.0
5363,4,h,6.9,3.0,2.0,475.0,6232.0
5364,4,h,6.9,4.0,1.0,583.0,6232.0
5365,3,h,6.9,3.0,1.0,274.0,6232.0
5366,3,h,6.9,2.0,1.0,305.0,6232.0
5367,4,h,6.9,4.0,1.0,435.0,6232.0
5368,3,h,6.9,3.0,2.0,436.0,6232.0
5369,2,u,6.9,2.0,2.0,230.0,6232.0
5370,2,u,6.9,2.0,1.0,0.0,6232.0
5371,1,u,6.9,1.0,0.0,0.0,6232.0
5372,5,t,6.9,5.0,2.0,207.0,6232.0
5373,2,h,6.9,2.0,1.0,292.0,6232.0
5374,2,u,6.9,2.0,1.0,0.0,6232.0
5375,3,h,6.9,3.0,3.0,633.0,6232.0
5376,4,h,6.9,4.0,1.0,627.0,6232.0
5377,3,t,6.9,3.0,1.0,216.0,6232.0
5378,4,h,6.9,4.0,2.0,313.0,6232.0
5379,1,u,6.9,1.0,1.0,0.0,6232.0
5380,4,h,6.9,4.0,4.0,809.0,6232.0
5381,2,h,6.9,2.0,1.0,345.0,6232.0
5382,3,h,6.9,3.0,1.0,526.0,6232.0
5383,3,t,6.9,3.0,1.0,310.0,6232.0
5384,2,u,6.9,3.0,1.0,0.0,6232.0
5385,4,t,6.9,4.0,1.0,67.0,6232.0
5386,3,h,6.9,3.0,1.0,283.0,6232.0
5387,3,t,6.9,3.0,2.0,156.0,6232.0
5388,2,h,6.9,2.0,0.0,133.0,6232.0
5389,3,h,6.9,3.0,3.0,596.0,6232.0
5390,2,u,6.9,2.0,1.0,1271.0,6232.0
5391,3,t,6.9,3.0,1.0,184.0,6232.0
5392,1,u,6.9,1.0,1.0,0.0,6232.0
5393,3,u,6.9,3.0,1.0,0.0,6232.0
5394,2,u,6.9,2.0,1.0,166.0,6232.0
5395,4,h,6.9,4.0,2.0,441.0,6232.0
5396,1,u,6.9,1.0,1.0,0.0,6232.0
5397,3,h,6.9,3.0,1.0,271.0,6232.0
5398,1,u,6.9,1.0,1.0,0.0,6232.0
5399,2,h,6.9,2.0,0.0,278.0,6232.0
5400,2,h,6.9,2.0,2.0,435.0,6232.0
5401,5,h,6.9,4.0,2.0,739.0,6232.0
5402,3,h,6.9,3.0,2.0,222.0,6232.0
5403,3,h,6.9,3.0,2.0,459.0,6232.0
5404,2,u,6.9,2.0,1.0,159.0,6232.0
5405,2,u,6.9,2.0,1.0,0.0,6232.0
5406,3,t,6.9,3.0,2.0,217.0,6232.0
5407,2,u,6.9,2.0,2.0,217.0,6232.0
5408,3,h,6.9,3.0,2.0,538.0,6232.0
5409,2,h,6.9,2.0,1.0,0.0,6232.0
5410,3,h,6.9,3.0,1.0,325.0,6232.0
5411,3,h,6.9,2.0,1.0,207.0,6232.0
5412,3,h,6.9,3.0,2.0,502.0,6232.0
5413,2,h,6.9,2.0,1.0,339.0,6232.0
5414,2,h,6.9,3.0,1.0,219.0,6232.0
5415,4,h,6.9,3.0,2.0,595.0,6232.0
5416,1,u,6.9,1.0,1.0,0.0,6232.0
5417,2,t,6.9,2.0,2.0,239.0,6232.0
5418,4,h,6.9,4.0,1.0,428.0,6232.0
5419,3,h,14.6,3.0,3.0,834.0,2555.0
5420,3,h,14.6,3.0,3.0,771.0,2555.0
5421,3,h,14.6,3.0,2.0,573.0,2555.0
5422,1,u,14.6,1.0,1.0,106.0,2555.0
5423,4,h,14.6,4.0,2.0,443.0,2555.0
5424,3,h,14.6,3.0,2.0,784.0,2555.0
5425,4,h,14.6,4.0,2.0,609.0,2555.0
5426,3,h,14.6,3.0,4.0,695.0,2555.0
5427,3,h,14.6,3.0,2.0,653.0,2555.0
5428,3,h,14.6,3.0,2.0,623.0,2555.0
5429,3,h,14.6,3.0,4.0,690.0,2555.0
5430,2,h,14.6,2.0,3.0,649.0,2555.0
5431,4,t,14.6,4.0,2.0,331.0,2555.0
5432,4,h,14.6,4.0,1.0,318.0,2555.0
5433,3,h,14.6,3.0,1.0,386.0,2555.0
5434,3,t,14.6,3.0,1.0,164.0,2555.0
5435,3,u,14.6,3.0,2.0,313.0,2555.0
5436,4,h,14.6,4.0,4.0,581.0,2555.0
5437,2,u,14.6,2.0,1.0,1202.0,2555.0
5438,4,h,14.6,4.0,1.0,696.0,2555.0
5439,3,h,14.6,3.0,1.0,603.0,2555.0
5440,3,h,14.6,3.0,1.0,534.0,2555.0
5441,4,h,14.6,4.0,1.0,720.0,2555.0
5442,4,h,14.6,4.0,2.0,587.0,2555.0
5443,4,h,14.6,4.0,2.0,1953.0,2555.0
5444,4,h,14.6,4.0,2.0,272.0,2555.0
5445,3,t,14.6,3.0,2.0,312.0,2555.0
5446,4,h,14.6,4.0,2.0,807.0,2555.0
5447,3,h,14.6,3.0,2.0,588.0,2555.0
5448,3,t,14.6,3.0,2.0,169.0,2555.0
5449,3,h,14.6,2.0,3.0,558.0,2555.0
5450,4,h,14.6,4.0,2.0,743.0,2555.0
5451,3,h,14.6,2.0,2.0,576.0,2555.0
5452,4,h,14.6,4.0,1.0,603.0,2555.0
5453,2,u,14.6,2.0,1.0,83.0,2555.0
5454,2,u,14.6,2.0,2.0,180.0,2555.0
5455,3,h,14.6,3.0,1.0,593.0,2555.0
5456,3,h,14.6,3.0,1.0,374.0,2555.0
5457,3,h,14.6,2.0,2.0,601.0,2555.0
5458,3,h,14.6,3.0,2.0,650.0,2555.0
5459,3,h,14.6,3.0,2.0,261.0,2555.0
5460,4,h,14.6,4.0,2.0,592.0,2555.0
5461,3,t,14.6,3.0,2.0,472.0,2555.0
5462,3,h,14.6,3.0,1.0,698.0,2555.0
5463,3,h,14.6,3.0,1.0,1660.0,2555.0
5464,2,h,14.6,2.0,2.0,756.0,2555.0
5465,4,h,14.6,4.0,2.0,638.0,2555.0
5466,2,h,14.6,2.0,1.0,209.0,2555.0
5467,4,h,14.6,3.0,2.0,688.0,2555.0
5468,3,h,14.6,3.0,1.0,653.0,2555.0
5469,4,h,14.6,4.0,2.0,588.0,2555.0
5470,3,h,14.6,3.0,2.0,538.0,2555.0
5471,3,t,14.6,3.0,1.0,0.0,2555.0
5472,3,h,14.6,3.0,2.0,416.0,2555.0
5473,1,u,14.6,1.0,1.0,0.0,2555.0
5474,4,t,14.6,3.0,2.0,220.0,2555.0
5475,3,h,8.4,3.0,2.0,301.0,5498.0
5476,3,h,8.4,2.0,2.0,281.0,5498.0
5477,3,h,8.4,3.0,2.0,194.0,5498.0
5478,3,t,8.4,3.0,2.0,283.0,5498.0
5479,2,h,8.4,2.0,1.0,244.0,5498.0
5480,3,h,8.4,3.0,2.0,0.0,5498.0
5481,4,h,8.4,4.0,2.0,329.0,5498.0
5482,3,h,8.4,3.0,2.0,296.0,5498.0
5483,4,h,8.4,3.0,1.0,379.0,5498.0
5484,3,h,8.4,2.0,1.0,178.0,5498.0
5485,4,h,8.4,4.0,2.0,233.0,5498.0
5486,3,h,8.4,3.0,1.0,350.0,5498.0
5487,3,h,8.4,3.0,1.0,546.0,5498.0
5488,4,h,8.4,3.0,2.0,345.0,5498.0
5489,3,h,8.4,3.0,1.0,557.0,5498.0
5490,1,u,8.4,1.0,1.0,0.0,5498.0
5491,4,h,8.4,4.0,3.0,757.0,5498.0
5492,3,h,8.4,3.0,3.0,2522.0,5498.0
5493,3,h,8.4,3.0,2.0,316.0,5498.0
5494,3,t,8.4,3.0,2.0,225.0,5498.0
5495,3,h,8.4,3.0,4.0,529.0,5498.0
5496,4,h,8.4,4.0,4.0,766.0,5498.0
5497,3,h,8.4,3.0,0.0,311.0,5498.0
5498,3,h,8.4,3.0,1.0,185.0,5498.0
5499,2,h,8.4,2.0,1.0,402.0,5498.0
5500,4,h,8.4,3.0,2.0,217.0,5498.0
5501,5,h,8.4,5.0,2.0,681.0,5498.0
5502,3,h,8.4,3.0,1.0,307.0,5498.0
5503,3,h,8.4,3.0,1.0,343.0,5498.0
5504,3,h,8.4,3.0,1.0,0.0,5498.0
5505,3,h,8.4,3.0,0.0,357.0,5498.0
5506,3,h,8.4,3.0,4.0,600.0,5498.0
5507,2,u,8.4,2.0,1.0,0.0,5498.0
5508,3,h,8.4,3.0,1.0,224.0,5498.0
5509,2,h,8.4,2.0,1.0,264.0,5498.0
5510,3,h,8.4,3.0,1.0,390.0,5498.0
5511,3,h,8.4,3.0,3.0,363.0,5498.0
5512,3,h,8.4,3.0,2.0,501.0,5498.0
5513,3,h,8.4,3.0,3.0,647.0,5498.0
5514,2,h,8.4,1.0,3.0,574.0,5498.0
5515,3,h,8.4,2.0,2.0,281.0,5498.0
5516,4,h,8.4,4.0,1.0,425.0,5498.0
5517,3,h,8.4,3.0,0.0,221.0,5498.0
5518,2,h,8.4,2.0,2.0,470.0,5498.0
5519,3,h,8.4,3.0,2.0,284.0,5498.0
5520,2,u,8.4,2.0,2.0,200.0,5498.0
5521,3,h,8.4,3.0,2.0,268.0,5498.0
5522,2,h,8.4,2.0,1.0,213.0,5498.0
5523,4,h,8.4,3.0,1.0,619.0,5498.0
5524,3,t,8.4,3.0,2.0,0.0,5498.0
5525,2,h,8.4,2.0,2.0,451.0,5498.0
5526,2,u,8.4,2.0,1.0,0.0,5498.0
5527,3,h,8.4,3.0,2.0,453.0,5498.0
5528,4,h,8.4,4.0,1.0,458.0,5498.0
5529,4,h,8.4,3.0,0.0,389.0,5498.0
5530,4,h,8.4,3.0,2.0,299.0,5498.0
5531,2,h,8.4,2.0,0.0,301.0,5498.0
5532,5,h,8.4,3.0,2.0,803.0,5498.0
5533,2,h,8.4,2.0,2.0,480.0,5498.0
5534,4,h,8.4,4.0,1.0,0.0,5498.0
5535,3,h,8.4,3.0,2.0,575.0,5498.0
5536,3,h,8.4,3.0,2.0,767.0,5498.0
5537,4,h,8.4,5.0,2.0,774.0,5498.0
5538,2,h,8.4,1.0,1.0,343.0,5498.0
5539,3,h,8.4,3.0,2.0,771.0,5498.0
