,Rooms,Type,Price,Year,Distance,Bedroom2,Car,Landsize,CouncilArea,Propertycount
2451,2,h,1020000.0,2016,5.5,2.0,1.0,354.0,Darebin,11364.0
2452,2,h,844000.0,2016,5.5,2.0,1.0,174.0,Darebin,11364.0
2453,3,t,900000.0,2016,5.5,3.0,2.0,608.0,Darebin,11364.0
2454,3,h,1300000.0,2016,5.5,3.0,1.0,328.0,Darebin,11364.0
2455,3,u,810000.0,2016,5.5,3.0,2.0,150.0,Darebin,11364.0
2456,2,t,701000.0,2016,5.5,2.0,1.0,0.0,Darebin,11364.0
2457,2,u,665000.0,2017,5.5,2.0,1.0,120.0,Darebin,11364.0
2458,3,h,2315000.0,2017,5.5,3.0,2.0,899.0,Darebin,11364.0
2459,2,h,1170000.0,2016,5.5,2.0,3.0,453.0,Darebin,11364.0
2460,3,h,1715000.0,2016,5.5,3.0,1.0,407.0,Darebin,11364.0
2461,1,u,422000.0,2016,5.5,1.0,1.0,0.0,Darebin,11364.0
2462,3,h,1474000.0,2016,5.5,3.0,0.0,304.0,Darebin,11364.0
2463,2,h,1035000.0,2016,5.5,2.0,2.0,243.0,Darebin,11364.0
2464,2,u,460000.0,2016,5.5,2.0,1.0,0.0,Darebin,11364.0
2465,3,h,1760000.0,2016,5.5,2.0,2.0,403.0,Darebin,11364.0
2466,2,h,1095000.0,2016,5.5,2.0,2.0,306.0,Darebin,11364.0
2467,3,h,1225000.0,2016,5.5,3.0,2.0,307.0,Darebin,11364.0
2468,2,h,1211000.0,2016,5.5,2.0,1.0,178.0,Darebin,11364.0
2469,2,u,770000.0,2016,5.5,2.0,1.0,129.0,Darebin,11364.0
2470,3,h,1000000.0,2016,5.5,3.0,1.0,440.0,Darebin,11364.0
2471,2,h,1050000.0,2016,5.5,2.0,2.0,301.0,Darebin,11364.0
2472,5,h,1700000.0,2016,5.5,5.0,1.0,450.0,Darebin,11364.0
2473,3,h,2160000.0,2016,5.5,3.0,1.0,338.0,Darebin,11364.0
2474,1,u,400000.0,2016,5.5,1.0,1.0,0.0,Darebin,11364.0
2475,4,h,1420000.0,2016,5.5,3.0,1.0,465.0,Darebin,11364.0
2476,4,h,1950000.0,2016,5.5,4.0,1.0,489.0,Darebin,11364.0
2477,5,h,1820000.0,2016,5.5,5.0,2.0,344.0,Darebin,11364.0
2478,3,h,1080000.0,2016,5.5,2.0,1.0,348.0,Darebin,11364.0
2479,2,u,570000.0,2016,5.5,2.0,1.0,0.0,Darebin,11364.0
2480,2,h,1340000.0,2016,5.5,2.0,1.0,297.0,Darebin,11364.0
2481,4,h,2340000.0,2016,5.5,4.0,3.0,824.0,Darebin,11364.0
2482,2,h,1634000.0,2016,5.5,2.0,2.0,376.0,Darebin,11364.0
2483,2,h,910000.0,2016,5.5,2.0,1.0,150.0,Darebin,11364.0
2484,4,h,1650000.0,2016,5.5,4.0,1.0,382.0,Darebin,11364.0
2485,3,h,1510000.0,2016,5.5,3.0,3.0,327.0,Darebin,11364.0
2486,4,h,865000.0,2016,11.5,4.0,2.0,696.0,Merri-bek,2651.0
2487,2,u,476000.0,2016,11.5,2.0,1.0,189.0,Merri-bek,2651.0
2488,3,h,706000.0,2016,11.5,3.0,0.0,715.0,Merri-bek,2651.0
2489,4,h,920000.0,2016,11.5,4.0,2.0,780.0,Merri-bek,2651.0
2490,2,u,522000.0,2016,11.5,2.0,1.0,161.0,Merri-bek,2651.0
2491,4,h,690000.0,2016,11.5,3.0,1.0,553.0,Merri-bek,2651.0
2492,3,t,770000.0,2017,11.5,3.0,2.0,272.0,Merri-bek,2651.0
2493,5,h,1100000.0,2016,11.5,5.0,4.0,783.0,Merri-bek,2651.0
2494,2,t,475000.0,2016,11.5,2.0,1.0,118.0,Merri-bek,2651.0
2495,3,u,651000.0,2016,11.5,3.0,2.0,198.0,Merri-bek,2651.0
2496,3,h,815500.0,2016,11.5,3.0,2.0,790.0,Merri-bek,2651.0
2497,3,h,770000.0,2016,11.5,3.0,2.0,382.0,Merri-bek,2651.0
2498,2,t,585500.0,2017,11.5,2.0,1.0,161.0,Merri-bek,2651.0
2499,4,h,840000.0,2016,11.5,4.0,2.0,704.0,Merri-bek,2651.0
2500,2,u,470000.0,2016,11.5,2.0,1.0,138.0,Merri-bek,2651.0
2501,3,h,810000.0,2016,11.5,3.0,3.0,763.0,Merri-bek,2651.0
2502,4,h,855333.0,2016,11.5,4.0,2.0,694.0,Merri-bek,2651.0
2503,5,h,900000.0,2016,11.5,5.0,2.0,568.0,Merri-bek,2651.0
2504,3,h,875000.0,2017,14.7,3.0,1.0,258.0,Kingston,3692.0
2505,4,h,651000.0,2016,14.7,4.0,2.0,214.0,Kingston,3692.0
2506,3,h,802000.0,2016,14.7,1.0,2.0,533.0,Kingston,3692.0
2507,5,h,900000.0,2017,14.7,5.0,2.0,558.0,Kingston,3692.0
2508,3,h,1000000.0,2016,14.7,3.0,2.0,575.0,Kingston,3692.0
2509,4,h,801347.0,2016,14.7,4.0,1.0,567.0,Kingston,3692.0
2510,3,h,921000.0,2017,14.7,3.0,2.0,535.0,Kingston,3692.0
2511,6,h,1900000.0,2017,14.7,6.0,6.0,1200.0,Kingston,3692.0
2512,2,h,752500.0,2016,14.7,2.0,1.0,308.0,Kingston,3692.0
2513,3,h,1067000.0,2017,14.7,3.0,2.0,648.0,Kingston,3692.0
2514,3,h,1260500.0,2016,14.7,3.0,1.0,774.0,Kingston,3692.0
2515,3,h,850500.0,2016,14.7,3.0,2.0,531.0,Kingston,3692.0
2516,3,h,1068000.0,2016,14.7,3.0,2.0,609.0,Kingston,3692.0
2517,4,h,937500.0,2016,14.7,4.0,2.0,539.0,Kingston,3692.0
2518,4,h,1126000.0,2016,14.7,4.0,2.0,530.0,Kingston,3692.0
2519,2,h,778000.0,2016,14.7,2.0,1.0,806.0,Kingston,3692.0
2520,4,h,1230000.0,2016,2.6,4.0,2.0,357.0,Melbourne,2309.0
2521,2,h,1805000.0,2016,2.6,2.0,1.0,187.0,Melbourne,2309.0
2522,2,h,2200000.0,2016,2.6,2.0,1.0,190.0,Melbourne,2309.0
2523,2,h,1265000.0,2016,2.6,2.0,0.0,70.0,Melbourne,2309.0
2524,4,h,1928000.0,2016,2.6,4.0,0.0,194.0,Melbourne,2309.0
2525,1,u,526000.0,2017,2.6,1.0,1.0,2488.0,Melbourne,2309.0
2526,3,h,2236000.0,2016,2.6,4.0,1.0,154.0,Melbourne,2309.0
2527,3,u,1403000.0,2016,2.6,3.0,2.0,2401.0,Melbourne,2309.0
2528,3,h,1120000.0,2016,9.9,2.0,2.0,50.0,Merri-bek,7485.0
2529,3,h,770000.0,2016,9.9,3.0,4.0,560.0,Merri-bek,7485.0
2530,4,h,975000.0,2016,9.9,4.0,1.0,733.0,Merri-bek,7485.0
2531,3,h,780000.0,2017,9.9,3.0,1.0,446.0,Merri-bek,7485.0
2532,3,u,600000.0,2017,9.9,3.0,1.0,204.0,Merri-bek,7485.0
2533,4,h,955000.0,2017,9.9,4.0,2.0,686.0,Merri-bek,7485.0
2534,4,h,1196000.0,2017,9.9,4.0,2.0,559.0,Merri-bek,7485.0
2535,3,h,731000.0,2016,9.9,3.0,2.0,568.0,Merri-bek,7485.0
2536,3,u,585000.0,2016,9.9,3.0,1.0,180.0,Merri-bek,7485.0
2537,2,t,480000.0,2016,9.9,2.0,1.0,113.0,Merri-bek,7485.0
2538,4,t,605000.0,2016,9.9,4.0,1.0,215.0,Merri-bek,7485.0
2539,3,h,738000.0,2016,9.9,3.0,1.0,821.0,Merri-bek,7485.0
2540,2,h,386000.0,2016,9.9,2.0,1.0,111.0,Merri-bek,7485.0
2541,2,u,452000.0,2016,9.9,2.0,1.0,159.0,Merri-bek,7485.0
2542,3,h,522500.0,2016,9.9,3.0,1.0,192.0,Merri-bek,7485.0
2543,2,h,741000.0,2016,9.9,2.0,2.0,520.0,Merri-bek,7485.0
2544,2,t,530000.0,2016,9.9,2.0,1.0,156.0,Merri-bek,7485.0
2545,3,h,815000.0,2016,9.9,2.0,1.0,438.0,Merri-bek,7485.0
2546,3,h,775000.0,2016,9.9,3.0,1.0,406.0,Merri-bek,7485.0
2547,5,h,950000.0,2016,9.9,5.0,2.0,705.0,Merri-bek,7485.0
2548,3,h,900000.0,2016,9.9,3.0,1.0,570.0,Merri-bek,7485.0
2549,3,h,835000.0,2016,9.9,3.0,2.0,422.0,Merri-bek,7485.0
2550,3,t,790000.0,2016,9.9,3.0,1.0,291.0,Merri-bek,7485.0
2551,4,h,810000.0,2016,9.9,4.0,1.0,455.0,Merri-bek,7485.0
2552,2,t,500000.0,2016,9.9,2.0,1.0,147.0,Merri-bek,7485.0
2553,2,u,485000.0,2016,9.9,2.0,1.0,139.0,Merri-bek,7485.0
2554,2,u,488000.0,2016,9.9,3.0,2.0,219.0,Merri-bek,7485.0
2555,3,h,900000.0,2016,9.9,3.0,2.0,608.0,Merri-bek,7485.0
2556,2,h,680000.0,2016,9.9,2.0,2.0,590.0,Merri-bek,7485.0
2557,3,t,590000.0,2016,9.9,3.0,2.0,191.0,Merri-bek,7485.0
2558,3,h,770000.0,2016,9.9,3.0,3.0,464.0,Merri-bek,7485.0
2559,3,h,975000.0,2016,9.9,3.0,3.0,686.0,Merri-bek,7485.0
2560,4,h,970000.0,2016,9.9,3.0,1.0,535.0,Merri-bek,7485.0
2561,3,t,600000.0,2016,9.9,3.0,1.0,205.0,Merri-bek,7485.0
2562,2,t,510000.0,2016,9.9,2.0,1.0,110.0,Merri-bek,7485.0
2563,3,h,750000.0,2017,9.9,3.0,2.0,540.0,Merri-bek,7485.0
2564,4,h,822000.0,2017,9.9,4.0,2.0,250.0,Merri-bek,7485.0
2565,3,t,430000.0,2016,9.9,3.0,1.0,146.0,Merri-bek,7485.0
2566,4,h,1350000.0,2016,9.9,4.0,2.0,646.0,Merri-bek,7485.0
2567,2,h,810000.0,2016,9.9,2.0,1.0,783.0,Merri-bek,7485.0
2568,2,t,550500.0,2016,9.9,2.0,2.0,135.0,Merri-bek,7485.0
2569,2,t,610000.0,2016,9.9,2.0,1.0,169.0,Merri-bek,7485.0
2570,3,u,533000.0,2016,9.9,3.0,2.0,197.0,Merri-bek,7485.0
2571,2,t,410000.0,2016,9.9,2.0,1.0,105.0,Merri-bek,7485.0
2572,3,h,600000.0,2016,9.9,3.0,4.0,557.0,Merri-bek,7485.0
2573,3,h,616000.0,2016,9.9,3.0,1.0,190.0,Merri-bek,7485.0
2574,3,h,960000.0,2017,9.9,3.0,2.0,641.0,Merri-bek,7485.0
2575,4,h,985000.0,2017,9.9,4.0,2.0,511.0,Merri-bek,7485.0
2576,3,h,670000.0,2017,9.9,3.0,1.0,596.0,Merri-bek,7485.0
2577,4,t,665000.0,2016,9.9,4.0,2.0,148.0,Merri-bek,7485.0
2578,3,h,880000.0,2016,9.9,3.0,2.0,588.0,Merri-bek,7485.0
2579,3,h,700000.0,2016,9.9,3.0,2.0,449.0,Merri-bek,7485.0
2580,3,t,600000.0,2016,9.9,3.0,1.0,122.0,Merri-bek,7485.0
2581,2,h,1570000.0,2016,9.9,2.0,1.0,746.0,Merri-bek,7485.0
2582,2,h,525500.0,2016,9.9,2.0,1.0,111.0,Merri-bek,7485.0
2583,3,h,612500.0,2016,9.9,3.0,1.0,522.0,Merri-bek,7485.0
2584,1,u,248500.0,2016,9.9,1.0,1.0,49.0,Merri-bek,7485.0
2585,3,h,960000.0,2016,9.9,3.0,2.0,501.0,Merri-bek,7485.0
2586,4,h,650000.0,2016,9.9,4.0,2.0,410.0,Merri-bek,7485.0
2587,3,h,500000.0,2016,9.9,3.0,2.0,191.0,Merri-bek,7485.0
2588,3,h,599000.0,2016,9.9,3.0,1.0,534.0,Merri-bek,7485.0
2589,3,h,1150000.0,2016,3.8,3.0,1.0,0.0,Melbourne,8648.0
2590,3,h,985000.0,2016,3.8,3.0,0.0,171.0,Melbourne,8648.0
2591,3,u,1200000.0,2016,3.8,3.0,2.0,0.0,Melbourne,8648.0
2592,3,h,2200000.0,2016,3.8,3.0,0.0,250.0,Melbourne,8648.0
2593,4,h,2105000.0,2016,3.8,4.0,3.0,611.0,Melbourne,8648.0
2594,2,u,550000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2595,4,h,1915000.0,2017,3.8,4.0,1.0,323.0,Melbourne,8648.0
2596,3,h,1630000.0,2017,3.8,3.0,2.0,135.0,Melbourne,8648.0
2597,2,h,1000000.0,2016,3.8,2.0,0.0,96.0,Melbourne,8648.0
2598,3,h,1470000.0,2016,3.8,3.0,0.0,153.0,Melbourne,8648.0
2599,2,u,725000.0,2016,3.8,2.0,2.0,0.0,Melbourne,8648.0
2600,2,u,600000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2601,3,h,1342000.0,2016,3.8,3.0,2.0,173.0,Melbourne,8648.0
2602,1,u,500000.0,2016,3.8,1.0,1.0,0.0,Melbourne,8648.0
2603,2,u,795000.0,2016,3.8,2.0,1.0,579.0,Melbourne,8648.0
2604,2,u,590000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2605,2,u,1100000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2606,2,h,1275000.0,2016,3.8,2.0,1.0,115.0,Melbourne,8648.0
2607,2,h,1000000.0,2016,3.8,2.0,1.0,90.0,Melbourne,8648.0
2608,4,h,1820000.0,2016,3.8,4.0,1.0,212.0,Melbourne,8648.0
2609,2,u,655000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2610,2,h,1350000.0,2016,3.8,2.0,1.0,195.0,Melbourne,8648.0
2611,3,h,1560000.0,2016,3.8,3.0,2.0,241.0,Melbourne,8648.0
2612,2,h,1060000.0,2016,3.8,2.0,0.0,106.0,Melbourne,8648.0
2613,2,u,1610000.0,2016,3.8,2.0,2.0,0.0,Melbourne,8648.0
2614,2,h,1101000.0,2016,3.8,2.0,0.0,152.0,Melbourne,8648.0
2615,2,h,880000.0,2016,3.8,2.0,2.0,163.0,Melbourne,8648.0
2616,2,h,1080000.0,2016,3.8,2.0,0.0,105.0,Melbourne,8648.0
2617,2,h,1115000.0,2016,3.8,2.0,0.0,120.0,Melbourne,8648.0
2618,2,u,516000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2619,3,h,1753000.0,2016,3.8,3.0,1.0,225.0,Melbourne,8648.0
2620,2,h,900000.0,2016,3.8,2.0,0.0,124.0,Melbourne,8648.0
2621,5,h,2350000.0,2016,3.8,5.0,2.0,350.0,Melbourne,8648.0
2622,3,h,1670000.0,2016,3.8,3.0,1.0,140.0,Melbourne,8648.0
2623,3,h,1402000.0,2016,3.8,3.0,0.0,108.0,Melbourne,8648.0
2624,3,h,1570000.0,2016,3.8,3.0,1.0,210.0,Melbourne,8648.0
2625,2,h,1150000.0,2017,3.8,2.0,0.0,82.0,Melbourne,8648.0
2626,3,h,1384000.0,2016,3.8,3.0,0.0,184.0,Melbourne,8648.0
2627,2,u,655000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2628,1,u,456000.0,2016,3.8,1.0,1.0,0.0,Melbourne,8648.0
2629,2,u,520000.0,2016,3.8,1.0,1.0,0.0,Melbourne,8648.0
2630,1,u,470000.0,2016,3.8,1.0,1.0,0.0,Melbourne,8648.0
2631,2,u,600000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2632,2,u,670000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2633,2,h,1400000.0,2017,3.8,2.0,1.0,168.0,Melbourne,8648.0
2634,3,h,1520000.0,2017,3.8,3.0,1.0,0.0,Melbourne,8648.0
2635,1,u,600000.0,2017,3.8,1.0,1.0,6866.0,Melbourne,8648.0
2636,3,u,2460000.0,2016,3.8,3.0,2.0,5042.0,Melbourne,8648.0
2637,3,h,3705000.0,2016,3.8,3.0,2.0,214.0,Melbourne,8648.0
2638,3,t,950000.0,2016,3.8,3.0,2.0,0.0,Melbourne,8648.0
2639,3,h,1350000.0,2016,3.8,3.0,1.0,114.0,Melbourne,8648.0
2640,2,u,735000.0,2016,3.8,2.0,1.0,0.0,Melbourne,8648.0
2641,1,u,400000.0,2016,3.8,1.0,1.0,0.0,Melbourne,8648.0
2642,2,u,900000.0,2016,3.8,2.0,2.0,0.0,Melbourne,8648.0
2643,3,h,1380000.0,2016,3.8,3.0,0.0,0.0,Melbourne,8648.0
2644,3,h,1080000.0,2016,3.8,3.0,2.0,116.0,Melbourne,8648.0
2645,1,u,342000.0,2016,4.5,1.0,1.0,0.0,Stonnington,7717.0
2646,2,h,950000.0,2016,4.5,2.0,1.0,88.0,Stonnington,7717.0
2647,2,u,781000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2648,1,u,549800.0,2016,4.5,1.0,1.0,0.0,Stonnington,7717.0
2649,1,u,492000.0,2017,4.5,1.0,1.0,1768.0,Stonnington,7717.0
2650,1,u,500500.0,2017,4.5,1.0,1.0,0.0,Stonnington,7717.0
2651,3,u,1400000.0,2016,4.5,3.0,2.0,0.0,Stonnington,7717.0
2652,3,u,685000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2653,3,u,710000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2654,1,u,330000.0,2016,4.5,1.0,1.0,0.0,Stonnington,7717.0
2655,3,t,1245000.0,2016,4.5,2.0,1.0,128.0,Stonnington,7717.0
2656,2,h,1182500.0,2016,4.5,2.0,0.0,141.0,Stonnington,7717.0
2657,2,h,1303000.0,2016,4.5,2.0,0.0,288.0,Stonnington,7717.0
2658,1,u,482500.0,2016,4.5,2.0,1.0,443.0,Stonnington,7717.0
2659,2,u,585000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2660,2,h,1106000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2661,2,h,1590000.0,2016,4.5,2.0,2.0,308.0,Stonnington,7717.0
2662,2,h,1055000.0,2016,4.5,2.0,0.0,203.0,Stonnington,7717.0
2663,3,h,1100000.0,2016,4.5,2.0,1.0,111.0,Stonnington,7717.0
2664,2,u,530000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2665,2,h,1500000.0,2016,4.5,2.0,2.0,222.0,Stonnington,7717.0
2666,2,u,841000.0,2017,4.5,2.0,1.0,0.0,Stonnington,7717.0
2667,2,u,570000.0,2017,4.5,2.0,1.0,0.0,Stonnington,7717.0
2668,2,u,560000.0,2017,4.5,2.0,1.0,0.0,Stonnington,7717.0
2669,2,h,815000.0,2016,4.5,2.0,0.0,96.0,Stonnington,7717.0
2670,2,h,910000.0,2016,4.5,2.0,1.0,183.0,Stonnington,7717.0
2671,3,t,1450000.0,2016,4.5,3.0,3.0,1958.0,Stonnington,7717.0
2672,2,t,1540000.0,2016,4.5,2.0,1.0,113.0,Stonnington,7717.0
2673,3,h,1811000.0,2016,4.5,3.0,1.0,273.0,Stonnington,7717.0
2674,2,h,1180000.0,2016,4.5,2.0,0.0,214.0,Stonnington,7717.0
2675,3,h,1720000.0,2017,4.5,3.0,2.0,183.0,Stonnington,7717.0
2676,3,h,1050000.0,2017,4.5,3.0,1.0,8216.0,Stonnington,7717.0
2677,2,h,1582000.0,2017,4.5,2.0,0.0,214.0,Stonnington,7717.0
2678,2,u,681000.0,2016,4.5,2.0,1.0,0.0,Stonnington,7717.0
2679,2,h,1305000.0,2016,4.5,2.0,1.0,131.0,Stonnington,7717.0
2680,3,h,1255000.0,2016,4.5,3.0,1.0,231.0,Stonnington,7717.0
2681,3,h,2180000.0,2016,4.5,2.0,2.0,238.0,Stonnington,7717.0
2682,3,h,1720000.0,2016,4.5,3.0,1.0,272.0,Stonnington,7717.0
2683,3,h,1220000.0,2016,4.5,3.0,1.0,112.0,Stonnington,7717.0
2684,3,h,1612000.0,2016,4.5,3.0,0.0,146.0,Stonnington,7717.0
2685,3,h,1250000.0,2016,8.8,3.0,2.0,644.0,Darebin,14577.0
2686,4,h,930000.0,2016,8.8,4.0,2.0,604.0,Darebin,14577.0
2687,3,h,751000.0,2016,8.8,3.0,0.0,148.0,Darebin,14577.0
2688,2,t,715000.0,2017,8.8,2.0,1.0,132.0,Darebin,14577.0
2689,2,h,837000.0,2017,8.8,2.0,3.0,581.0,Darebin,14577.0
2690,3,h,950000.0,2016,8.8,3.0,2.0,563.0,Darebin,14577.0
2691,3,u,496000.0,2016,8.8,3.0,1.0,266.0,Darebin,14577.0
2692,2,h,850000.0,2016,8.8,2.0,1.0,356.0,Darebin,14577.0
2693,2,h,540000.0,2016,8.8,2.0,2.0,250.0,Darebin,14577.0
2694,3,h,1150000.0,2016,8.8,3.0,2.0,566.0,Darebin,14577.0
2695,3,h,615000.0,2016,8.8,3.0,2.0,493.0,Darebin,14577.0
2696,3,h,735000.0,2016,8.8,3.0,2.0,369.0,Darebin,14577.0
2697,4,h,810000.0,2016,8.8,4.0,2.0,1034.0,Darebin,14577.0
2698,2,h,600000.0,2016,8.8,2.0,2.0,220.0,Darebin,14577.0
2699,3,h,1650000.0,2016,8.8,3.0,2.0,452.0,Darebin,14577.0
2700,3,h,600000.0,2016,8.8,3.0,3.0,503.0,Darebin,14577.0
2701,2,h,722000.0,2016,8.8,2.0,1.0,400.0,Darebin,14577.0
2702,4,h,1260000.0,2016,8.8,4.0,2.0,654.0,Darebin,14577.0
2703,2,u,485000.0,2016,8.8,2.0,1.0,117.0,Darebin,14577.0
2704,3,h,690000.0,2016,8.8,3.0,1.0,594.0,Darebin,14577.0
2705,2,h,1065000.0,2016,8.8,2.0,3.0,507.0,Darebin,14577.0
2706,3,h,1200000.0,2016,8.8,3.0,1.0,847.0,Darebin,14577.0
2707,2,u,530000.0,2016,8.8,2.0,1.0,106.0,Darebin,14577.0
2708,3,h,900000.0,2016,8.8,3.0,1.0,472.0,Darebin,14577.0
2709,2,h,700000.0,2016,8.8,2.0,1.0,214.0,Darebin,14577.0
2710,2,h,920000.0,2016,8.8,2.0,2.0,516.0,Darebin,14577.0
2711,3,h,980000.0,2016,8.8,3.0,1.0,479.0,Darebin,14577.0
2712,2,h,886000.0,2016,8.8,2.0,2.0,467.0,Darebin,14577.0
2713,3,h,1080000.0,2016,8.8,3.0,1.0,487.0,Darebin,14577.0
2714,4,h,1400000.0,2017,8.8,4.0,2.0,559.0,Darebin,14577.0
2715,2,t,660000.0,2017,8.8,2.0,1.0,113.0,Darebin,14577.0
2716,2,u,436000.0,2017,8.8,2.0,1.0,0.0,Darebin,14577.0
2717,2,h,876000.0,2017,8.8,2.0,2.0,479.0,Darebin,14577.0
2718,2,h,910000.0,2017,8.8,2.0,1.0,352.0,Darebin,14577.0
2719,3,t,714000.0,2016,8.8,3.0,2.0,185.0,Darebin,14577.0
2720,2,h,770000.0,2016,8.8,2.0,1.0,76.0,Darebin,14577.0
2721,3,h,810000.0,2016,8.8,2.0,1.0,421.0,Darebin,14577.0
2722,3,h,1127000.0,2016,8.8,3.0,2.0,590.0,Darebin,14577.0
2723,2,h,780000.0,2016,8.8,2.0,1.0,310.0,Darebin,14577.0
2724,2,h,986000.0,2016,8.8,2.0,1.0,472.0,Darebin,14577.0
2725,4,h,760000.0,2016,8.8,9.0,7.0,1254.0,Darebin,14577.0
2726,3,h,1123000.0,2016,8.8,3.0,2.0,504.0,Darebin,14577.0
2727,1,u,300000.0,2016,8.8,1.0,1.0,0.0,Darebin,14577.0
2728,2,h,890000.0,2016,8.8,2.0,3.0,493.0,Darebin,14577.0
2729,2,u,425000.0,2017,8.8,2.0,1.0,1485.0,Darebin,14577.0
2730,2,u,515000.0,2017,8.8,2.0,1.0,187.0,Darebin,14577.0
2731,3,h,1040000.0,2017,8.8,3.0,2.0,399.0,Darebin,14577.0
2732,3,h,890000.0,2016,8.8,3.0,2.0,495.0,Darebin,14577.0
2733,2,h,790000.0,2016,8.8,2.0,1.0,266.0,Darebin,14577.0
2734,2,h,860000.0,2016,8.8,2.0,1.0,415.0,Darebin,14577.0
2735,2,h,630000.0,2016,8.8,2.0,1.0,372.0,Darebin,14577.0
2736,4,h,875000.0,2016,8.8,4.0,2.0,400.0,Darebin,14577.0
2737,3,h,923000.0,2016,8.8,3.0,0.0,333.0,Darebin,14577.0
2738,4,h,920000.0,2016,8.8,3.0,1.0,396.0,Darebin,14577.0
2739,4,h,871000.0,2016,8.8,4.0,1.0,561.0,Darebin,14577.0
2740,4,h,950000.0,2016,8.8,4.0,1.0,243.0,Darebin,14577.0
2741,4,h,870000.0,2016,8.8,4.0,2.0,400.0,Darebin,14577.0
2742,3,h,1186000.0,2016,8.8,2.0,1.0,713.0,Darebin,14577.0
2743,2,u,610000.0,2016,8.8,2.0,1.0,126.0,Darebin,14577.0
2744,3,h,1162500.0,2016,8.8,3.0,2.0,463.0,Darebin,14577.0
2745,4,h,1142500.0,2016,8.8,3.0,2.0,560.0,Darebin,14577.0
2746,3,h,930000.0,2016,8.8,3.0,2.0,679.0,Darebin,14577.0
2747,3,h,875000.0,2016,8.8,3.0,1.0,650.0,Darebin,14577.0
2748,4,h,840000.0,2016,8.8,4.0,2.0,390.0,Darebin,14577.0
2749,3,h,750000.0,2016,8.8,3.0,2.0,0.0,Darebin,14577.0
2750,4,h,750000.0,2016,8.8,3.0,2.0,500.0,Darebin,14577.0
2751,3,u,475000.0,2016,11.2,3.0,1.0,191.0,Darebin,21650.0
2752,2,u,415000.0,2016,11.2,2.0,1.0,189.0,Darebin,21650.0
2753,3,h,731000.0,2016,11.2,3.0,2.0,779.0,Darebin,21650.0
2754,2,u,352000.0,2016,11.2,2.0,1.0,117.0,Darebin,21650.0
2755,3,h,723000.0,2016,11.2,3.0,1.0,535.0,Darebin,21650.0
2756,2,u,336000.0,2016,11.2,2.0,1.0,99.0,Darebin,21650.0
2757,3,h,685000.0,2016,11.2,3.0,1.0,1262.0,Darebin,21650.0
2758,3,h,1025000.0,2016,11.2,3.0,2.0,676.0,Darebin,21650.0
2759,2,t,490000.0,2017,11.2,2.0,1.0,91.0,Darebin,21650.0
2760,3,h,805000.0,2017,11.2,3.0,2.0,227.0,Darebin,21650.0
2761,3,h,1005000.0,2017,11.2,3.0,4.0,466.0,Darebin,21650.0
2762,2,h,535000.0,2016,11.2,2.0,1.0,234.0,Darebin,21650.0
2763,3,h,800000.0,2016,11.2,3.0,5.0,4679.0,Darebin,21650.0
2764,3,h,510000.0,2016,11.2,3.0,2.0,543.0,Darebin,21650.0
2765,3,h,651000.0,2016,11.2,3.0,3.0,649.0,Darebin,21650.0
2766,2,h,365000.0,2016,11.2,2.0,1.0,360.0,Darebin,21650.0
2767,2,u,405000.0,2016,11.2,2.0,1.0,171.0,Darebin,21650.0
2768,3,t,620500.0,2016,11.2,3.0,1.0,158.0,Darebin,21650.0
2769,1,h,260000.0,2016,11.2,1.0,1.0,141.0,Darebin,21650.0
2770,3,h,625000.0,2016,11.2,3.0,1.0,267.0,Darebin,21650.0
2771,2,u,427500.0,2016,11.2,2.0,1.0,146.0,Darebin,21650.0
2772,4,h,851000.0,2016,11.2,4.0,2.0,581.0,Darebin,21650.0
2773,3,h,998000.0,2016,11.2,3.0,3.0,479.0,Darebin,21650.0
2774,4,h,1030000.0,2016,11.2,4.0,3.0,630.0,Darebin,21650.0
2775,2,u,410000.0,2016,11.2,2.0,1.0,180.0,Darebin,21650.0
2776,4,h,1015000.0,2016,11.2,4.0,1.0,518.0,Darebin,21650.0
2777,3,h,915000.0,2016,11.2,3.0,2.0,618.0,Darebin,21650.0
2778,2,u,380000.0,2016,11.2,2.0,1.0,149.0,Darebin,21650.0
2779,3,t,530000.0,2016,11.2,3.0,1.0,229.0,Darebin,21650.0
2780,3,t,592000.0,2016,11.2,3.0,1.0,270.0,Darebin,21650.0
